cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABarappppaa:151,ABarappppaa,151,27651,2651,-375,-320,27651,19.3,184,181,23,147
ABarappppap:151,ABarappppap,151,28011,3011,-694,-550,28011,21.1,207,195,24,143
ABarappppp:105,ABarappppp,105,27539,2539,-108,-124,27539,21.9,294,146,28,231
ABarapppppa:146,ABarapppppa,146,27309,2309,-413,-428,27309,22.3,236,182,23,177
ABarapppppp:146,ABarapppppp,146,27232,2232,-325,-314,27232,22.3,264,178,23,148
ABarp:14,ABarp,14,26454,1454,-1182,-1182,26454,11.7,321,138,50,269
ABarpa:25,ABarpa,25,26675,1675,-1065,-1065,26675,12.1,265,128,47,382
ABarpaa:41,ABarpaa,41,26720,1720,-1136,-1136,26720,10.5,226,131,40,287
ABarpaaa:57,ABarpaaa,57,28528,3528,-756,-795,28528,9.5,217,142,34,243
ABarpaaaa:83,ABarpaaaa,83,32334,7334,-369,-424,32334,5.0,185,252,29,224
ABarpaaaaa:114,ABarpaaaaa,114,29231,4231,-1404,-1466,29231,5.8,148,230,25,184
ABarpaaaaal:169,ABarpaaaaal,169,27315,2315,-901,-914,27315,6.7,114,249,23,189
ABarpaaaaar:169,ABarpaaaaar,169,27377,2377,363,291,27377,9.5,103,229,22,177
ABarpaaaap:114,ABarpaaaap,114,36597,11597,2555,2492,36597,4.3,196,241,26,205
ABarpaaaapa:163,ABarpaaaapa,163,31325,6325,-1422,-1870,31325,5.3,140,246,23,182
ABarpaaaapp:163,ABarpaaaapp,163,34613,9613,-101,-732,34613,4.6,169,252,22,170
ABarpaaap:83,ABarpaaap,83,34637,9637,709,668,34637,4.7,227,237,27,256
ABarpaaapa:119,ABarpaaapa,119,32850,7850,-95,-196,32850,5.1,184,205,25,228
ABarpaaapaa:171,ABarpaaapaa,171,27857,2857,-767,-832,27857,6.6,118,223,22,161
ABarpaaapap:171,ABarpaaapap,171,27658,2658,-880,-857,27658,7.0,139,190,22,130
ABarpaaapp:119,ABarpaaapp,119,36643,11643,1442,1479,36643,4.2,230,213,23,195
ABarpaap:57,ABarpaap,57,27717,2717,-2781,-2785,27717,7.1,268,163,36,317
