cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
MSaaaapp:105,MSaaaapp,105,5061,-19938,-53,-56,5061,22.5,505,187,33,147932
MSaaap:56,MSaaap,56,6144,-18855,-146,-151,6144,47.8,454,186,41,140793
MSaaapa:80,MSaaapa,80,5420,-19579,-77,-80,5420,35.9,494,183,40,168916
MSaaapaa:110,MSaaapaa,110,5025,-19974,-74,-76,5025,32.2,525,170,34,117559
MSaaapap:110,MSaaapap,110,4997,-20002,-89,-93,4997,28.3,469,172,32,94258
MSaaapp:80,MSaaapp,80,5280,-19719,-101,-100,5280,35.5,449,209,32,123748
MSaap:37,MSaap,37,6681,-18318,-189,-189,6681,54.2,411,138,48,233917
MSaapa:56,MSaapa,56,6175,-18824,-188,-189,6175,52.8,408,146,42,132178
MSaapaa:77,MSaapaa,77,5478,-19521,-139,-140,5478,43.1,427,166,38,116344
MSaapaaa:104,MSaapaaa,104,5055,-19944,-82,-87,5055,42.0,432,169,31,65680
MSaapaap:104,MSaapaap,104,5116,-19883,-34,-41,5116,36.0,393,159,31,64263
MSaapap:77,MSaapap,77,5438,-19561,-97,-96,5438,44.7,359,180,36,108344
MSaapapa:112,MSaapapa,112,4939,-20060,-130,-137,4939,46.6,395,187,32,61701
MSaapapp:112,MSaapapp,112,5169,-19831,54,57,5169,43.2,343,188,30,74212
MSaapp:56,MSaapp,56,6067,-18932,-123,-122,6067,54.7,322,158,41,134089
MSaappa:84,MSaappa,84,5210,-19789,-101,-107,5210,53.3,342,176,33,82363
MSaappp:84,MSaappp,84,5258,-19741,-60,-62,5258,52.9,294,173,35,96999
MSap:23,MSap,23,6624,-18375,-208,-208,6624,44.0,403,92,55,443539
MSapa:38,MSapa,38,6674,-18325,-156,-157,6674,43.6,405,80,47,292674
MSapaa:58,MSapaa,58,6052,-18947,-76,-77,6052,38.8,457,149,40,157774
MSapaaa:83,MSapaaa,83,5255,-19744,-98,-98,5255,38.5,524,122,35,127678
MSapaaaa:115,MSapaaaa,115,5014,-19985,62,53,5014,40.3,539,108,28,88296
MSapaaap:115,MSapaaap,115,4886,-20113,-79,-88,4886,38.0,510,133,29,78864
MSapaap:83,MSapaap,83,5237,-19762,-83,-84,5237,38.0,457,131,36,136288
MSapap:58,MSapap,58,6020,-18979,-155,-158,6020,38.3,390,123,41,151894
MSapapa:82,MSapapa,82,5297,-19702,-80,-84,5297,33.2,437,113,37,148293
MSapapaa:117,MSapapaa,117,4924,-20075,-27,-18,4924,33.5,486,117,29,78662
MSapapap:117,MSapapap,117,5012,-19987,44,43,5012,33.5,431,121,32,103598
MSapapp:82,MSapapp,82,5237,-19762,-120,-120,5237,28.2,389,124,35,132764
MSapappa:119,MSapappa,119,4608,-20392,-347,-342,4608,27.0,438,138,28,88190
MSapappp:119,MSapappp,119,4789,-20211,-144,-162,4789,25.0,396,149,30,96335
MSapp:38,MSapp,38,6669,-18330,-139,-141,6669,49.2,320,109,47,275898
MSappa:59,MSappa,59,5970,-19029,-51,-54,5970,44.8,349,126,40,144549
MSappaa:90,MSappaa,90,5170,-19829,-114,-112,5170,39.5,394,123,36,113084
MSappap:90,MSappap,90,5139,-19860,-133,-135,5139,43.5,327,147,35,101420
MSappp:59,MSappp,59,5934,-19065,-97,-99,5934,41.0,294,125,41,142188
MSapppa:90,MSapppa,90,5151,-19849,-104,-105,5151,35.7,352,103,34,101889
MSapppp:90,MSapppp,90,5106,-19893,-111,-115,5106,29.9,299,132,36,125876
MSp:10,MSp,10,6215,-18784,-177,-177,6215,47.8,338,203,60,460354
MSpa:23,MSpa,23,6677,-18322,-169,-169,6677,50.8,401,189,56,368260
MSpaa:38,MSpaa,38,6668,-18331,-137,-138,6668,49.8,417,214,47,239036
MSpaaa:57,MSpaaa,57,6115,-18884,-147,-147,6115,43.9,451,252,44,162478
MSpaaaa:77,MSpaaaa,77,5462,-19537,-69,-69,5462,39.0,534,242,37,125750
MSpaaaaa:105,MSpaaaaa,105,4993,-20007,-60,-69,4993,38.1,582,224,28,77070
MSpaaaap:105,MSpaaaap,105,5047,-19952,-64,-73,5047,30.5,536,221,34,122611
MSpaaap:77,MSpaaap,77,5400,-19599,-124,-127,5400,30.7,481,251,38,140879
MSpaaapa:106,MSpaaapa,106,5015,-19984,-90,-98,5015,25.6,516,240,31,113329
MSpaaapp:106,MSpaaapp,106,4989,-20010,-76,-79,4989,23.0,470,228,34,129008
MSpaap:57,MSpaap,57,6158,-18841,-75,-80,6158,46.4,381,231,42,153290
MSpaapa:80,MSpaapa,80,5396,-19603,-99,-102,5396,40.3,469,250,37,118604
MSpaapaa:108,MSpaapaa,108,4976,-20023,-136,-135,4976,33.9,506,245,30,78858
MSpaapap:108,MSpaapap,108,5019,-19980,-65,-72,5019,31.6,456,264,31,73196
MSpaapp:80,MSpaapp,80,5297,-19702,-71,-78,5297,37.6,407,253,32,104730
MSpap:38,MSpap,38,6700,-18299,-175,-175,6700,54.7,319,195,49,240971
MSpapa:57,MSpapa,57,6125,-18874,-196,-203,6125,55.6,347,228,43,139209
MSpapaa:78,MSpapaa,78,5333,-19666,-96,-100,5333,45.0,393,224,37,84485
MSpapap:78,MSpapap,78,5316,-19683,-91,-100,5316,51.0,335,218,34,78808
MSpapp:57,MSpapp,57,6044,-18955,-129,-131,6044,56.1,272,232,41,128375
MSpappa:84,MSpappa,84,5196,-19803,-95,-99,5196,58.9,340,224,33,74285
MSpappp:84,MSpappp,84,5235,-19764,-65,-69,5235,54.4,289,233,39,80478
