"Cells","Fates","Times","CC_Defects","Pos_Defects","Angle_Defects","Cell_Count","Division_Count","Expression","ceh36_peak.Cells.","unc30_peak.Cells.","mls2_peak.Cells.","nob1_peak.Cells.","ceh13_peak.Cells.","MeanMaxPositionDev","MeanMeanPositionDev"
"Cpaa",NA,127,0,0,0,5,5,6733,0,0,0,0,0,3.98671358397562,2.56124746186196
"Cpaaa",NA,165,0,0,0,5,5,12277,0,67,0,0,0,6.11262576185369,3.91769057304026
"Cpaaaa","hyp7",220,0,2,0,5,0,13693,0,2752,0,0,1959,18.4943207625663,8.68401356249477
"Cpaaap","hyp7",220,0,1,0,5,0,13128,0,67,0,0,1403,16.6132576825713,8.1811042004101
"Cpaap",NA,165,0,0,0,5,5,13179,0,0,0,0,0,4.89953563854665,3.40866751500478
"Cpaapa","hyp7",216,0,4,0,5,0,13762,0,0,0,0,308,17.5011291941749,8.54192385312723
"Cpaapp","hyp7",216,0,4,0,5,0,16932,0,0,0,0,34,11.8264666355298,7.74840000946933
"Cpap",NA,127,0,0,0,5,5,6044,0,0,0,0,0,5.21167949199894,2.98558453527519
"Cpapa",NA,167,0,0,0,5,5,17582,0,0,0,94,0,5.41996946854057,3.49258448727058
"Cpapaa","hyp7",225,0,0,0,5,0,17582,0,0,0,167,0,7.30233536567458,4.58850089105373
"Cpapap","hyp7",225,0,2,0,5,0,17582,0,0,0,222,0,16.1260918400612,6.48406537276926
"Cpapp",NA,167,2,0,0,5,5,15184,0,0,0,256,0,7.10988753769561,5.04442262566679
"Cpappd","hyp7",227,0,0,0,5,0,15184,0,0,0,2063,0,8.23175410929343,4.68317172596482
"Cpappv","hyp11",227,0,2,0,5,0,15184,0,0,0,760,0,8.59340014953609,4.05270898923172
"Cpp",NA,94,2,0,0,5,5,4405,0,0,0,0,0,5.38499085179454,3.36819305794749
"Cppa",NA,131,1,0,1,5,5,9357,0,0,0,0,0,6.65721910051449,4.23145511855891
"Cppaa",NA,186,2,0,0,5,5,9357,0,0,0,0,0,6.55468560496081,4.50514510265457
"Cppaaa",NA,244,0,0,0,5,5,9357,0,0,0,33,0,4.91339479003032,3.62463444219573
"Cppaaaa","mu_bod",324,0,2,0,5,0,9357,0,0,0,33,0,4.26550285907473,2.92013433319283
"Cppaaap","mu_bod",324,0,4,0,5,0,9357,0,129,0,33,0,6.00770969493024,4.26588012470825
"Cppaap",NA,244,1,0,0,5,5,9357,0,0,0,0,0,5.8446700103112,4.17208561917337
"Cppaapa","mu_bod",337,0,1,0,5,0,9357,0,0,0,0,0,6.67543378171871,5.46953345681038
"Cppaapp","mu_bod",337,0,4,0,5,0,9357,0,0,0,0,0,5.61266984519003,4.62633874307299
"Cppap",NA,186,0,0,0,5,5,9357,0,0,0,0,0,6.57664719632831,4.69159096944534
"Cppapa",NA,245,2,0,0,5,5,9357,0,0,0,85,0,6.22325656965688,3.64183464984137
"Cppapaa","mu_bod",331,0,5,0,5,0,9357,0,0,0,85,0,7.6555327257871,6.2880536852492
"Cppapap","mu_bod",331,0,4,0,5,0,9357,0,0,0,85,0,7.51177892131907,6.13917690699513
"Cppapp",NA,245,2,0,0,5,5,9357,0,0,0,43,0,5.24149435519355,3.87387938782722
"Cppappa","mu_bod",340,0,2,0,5,0,9357,0,0,0,43,0,3.62480425557468,2.87013197608234
"Cppappp","mu_bod",340,0,4,0,5,0,9357,0,0,0,43,0,4.1628015141051,3.21153706029507
"Cppp",NA,131,2,0,0,5,5,11458,0,0,0,0,0,6.40009978076239,4.46988569888493
"Cpppa",NA,178,0,0,0,5,5,12894,0,0,0,0,0,10.047772090094,7.43068156137871
"Cpppaa",NA,233,0,0,0,5,5,12894,0,0,0,0,0,7.72392716537568,6.1817132477867
"Cpppaaa","mu_bod",303,0,3,0,5,0,12894,0,0,0,0,0,8.09658276763275,6.40503827505819
"Cpppaap","mu_bod",303,0,5,0,5,0,12894,0,0,0,0,0,9.41606706338564,8.11006340029696
"Cpppap",NA,233,0,0,0,5,5,12894,0,0,0,0,0,7.14027274680253,5.10609592873513
"Cpppapa","mu_bod",317,0,5,0,5,0,12894,0,182,0,0,0,5.86979689886713,4.50192018320692
"Cpppapp","mu_bod",317,0,4,0,5,0,12894,0,568,0,0,0,6.01955748882185,4.23568772937978
"Cpppp",NA,178,0,0,0,5,5,11458,0,0,0,0,0,6.73369380549995,5.04736224619112
"Cppppa",NA,237,1,0,0,5,5,11458,0,0,0,9,0,7.16739927964134,5.44818044587628
"Cppppaa","mu_bod",317,0,5,0,5,0,11458,0,0,0,9,0,7.57962300086958,6.5284554325894
"Cppppap","mu_bod",317,0,4,0,5,0,11458,0,0,0,9,0,6.77358595919534,5.43241756969729
"Cppppp",NA,237,2,0,0,5,5,11458,0,0,0,0,0,5.01880655517755,3.71417384414732
"Cpppppd","mu_bod",329,0,1,0,5,0,11458,0,0,0,0,0,5.47374460009727,3.97646687676346
"Cpppppv","mu_bod",329,0,2,0,5,0,11458,0,0,0,0,0,5.11486093797504,3.55601194087253
"D",NA,75,0,0,1,5,5,4405,0,0,0,0,0,5.96935279111053,4.11291172080653
"Da",NA,114,0,0,0,5,5,4405,0,0,0,0,0,6.44035373198542,4.55733041561782
"Daa",NA,161,0,0,0,5,5,4405,0,0,0,0,0,5.02318335276592,3.61978667116363
"Daaa",NA,214,2,0,0,5,5,8029,0,0,0,0,1063,4.35398161872435,2.86733122281477
"Daaaa","mu_bod",276,0,0,0,5,0,8029,0,0,0,0,4466,3.55687235440972,2.15667309286673
"Daaap","mu_bod",276,0,0,0,5,0,8029,0,0,0,0,5024,5.51067091993162,3.53783194522484
"Daap",NA,214,1,0,0,5,5,7060,0,0,0,0,0,5.03017061464917,3.29019226546445
"Daapa","mu_bod",281,0,0,0,5,0,7060,0,0,0,0,0,4.51718581636979,2.83328352210196
"Daapp","mu_bod",281,0,0,0,5,0,7060,0,0,0,0,10,6.67952095387382,3.7861549464758
"Dap",NA,161,0,0,1,5,5,4405,0,0,0,0,0,5.51477137358764,3.88303322393762
"Dapa",NA,208,0,0,0,5,5,8980,0,0,0,0,0,5.32697375983158,3.60702065802587
"Dapaa","mu_bod",271,0,1,0,5,0,8980,0,0,0,0,305,4.19929178666005,3.23727958584258
"Dapap","mu_bod",271,0,4,0,5,0,8980,0,0,0,0,345,9.8363579199437,6.25563691882589
"Dapp",NA,208,0,0,0,5,5,7872,0,0,0,0,0,4.75263327945411,2.89463219608773
"Dappa",NA,268,1,0,0,5,5,7872,0,0,0,0,2376,7.73647714561722,4.98098160732021
"Dappaa","mu_bod",352,0,3,0,4,0,7872,0,0,0,0,2376,11.9473560748558,10.414244183804
"Dappap","mu_bod",352,0,3,0,4,0,7872,0,0,0,0,2376,10.9019550647731,9.42930105838968
"Dappp",NA,268,1,1,0,5,5,7872,0,0,0,0,2208,8.9478624510392,6.55419619318519
"Dapppa","mu_bod",363,0,3,0,4,0,7872,0,0,0,0,2208,9.24624639731917,8.47160089840382
"Dapppp","mu_bod",363,0,3,0,4,0,7872,0,0,0,0,2208,9.3251873753594,8.74001581616633
"Dp",NA,114,0,0,0,5,5,4405,0,0,0,0,0,5.23863927460846,3.60842411217512
"Dpa",NA,161,2,0,0,5,5,4405,0,0,0,0,0,5.36075892536594,4.08810043317697
"Dpaa",NA,213,0,0,0,5,5,7814,0,0,0,0,833,5.0581839441737,3.82203425918225
"Dpaaa","mu_bod",279,0,1,0,5,0,7814,0,0,0,0,3656,4.20420170027398,3.00012044934412
"Dpaap","mu_bod",279,0,4,0,5,0,7814,0,0,0,0,3373,6.22443757431694,4.61868521140424
"Dpap",NA,213,0,0,0,5,5,4706,0,0,0,0,0,5.38489733566398,4.00463655402434
"Dpapa","mu_bod",280,0,0,0,5,0,4706,0,0,0,0,0,4.05061987406954,2.64893120212004
"Dpapp","mu_bod",280,0,0,0,5,0,4706,0,0,0,0,21,4.1642974745491,2.82119172014611
"Dpp",NA,161,2,0,0,5,5,4405,0,0,0,0,0,6.48826361533606,4.33751312807183
"Dppa",NA,207,2,0,0,5,5,7321,0,0,0,0,0,7.80181975103938,5.93954720445245
"Dppaa","mu_bod",274,0,2,0,5,0,7321,0,0,0,0,157,4.89304906316423,3.10466555217625
"Dppap","mu_bod",274,0,4,0,5,0,7321,0,0,0,0,183,10.1691245544818,6.97694539153105
"Dppp",NA,207,1,0,0,5,5,8980,0,0,0,0,0,8.35472173908305,6.23368163427407
"Dpppa",NA,269,0,1,0,5,5,8980,0,0,0,0,519,11.4794322491124,8.95325015588044
"Dpppaa","mu_bod",353,0,3,0,4,0,8980,0,0,0,0,519,10.9080974840167,10.1389314278919
"Dpppap","mu_bod",353,0,3,0,4,0,8980,0,0,0,0,519,12.1892801236757,10.8660533730762
"Dpppp",NA,269,0,3,0,5,0,8980,0,0,0,0,624,11.3004116417766,9.23625204306526
"Dppppa","mu_bod",400,0,0,0,NA,0,8980,0,0,0,0,624,NA,NA
"Dppppp","mu_bod",400,0,0,0,NA,0,8980,0,0,0,0,624,NA,NA
"E",NA,46,0,0,1,5,5,1885,0,0,0,0,0,4.53477518637217,2.85857309816618
"EMS",NA,23,0,0,0,5,5,1485,0,0,0,0,0,5.40193296243866,3.97164312855995
"Ea",NA,63,1,0,0,5,5,1885,0,0,0,0,0,3.85178894119883,2.30617331875184
"Eal",NA,108,1,0,0,5,5,3925,0,0,0,0,0,4.13362624391243,2.29411462518426
"Eala",NA,155,2,0,0,5,5,9416,0,0,0,0,0,3.59005633192401,1.90778127698643
"Ealaa",NA,224,2,1,0,5,0,12653,0,0,0,0,0,5.08542830448535,3.03246952459952
"Ealaad","int",400,0,0,0,NA,0,12653,0,0,0,0,0,NA,NA
"Ealaav","int",400,0,0,0,NA,0,12653,0,0,0,0,0,NA,NA
"Ealap","int",224,0,0,0,5,0,11891,0,0,0,0,0,5.6653159347544,2.91621705442318
"Ealapa",NA,NA,0,0,0,NA,0,11891,0,0,0,0,0,NA,NA
"Ealapp",NA,NA,0,0,0,NA,0,11891,0,0,0,0,0,NA,NA
"Ealp",NA,155,1,0,0,5,5,8461,0,0,0,0,0,4.09263600546389,2.70643186029662
"Ealpa","int",227,0,4,0,5,0,8461,0,0,0,0,0,8.02412333916842,4.2354773013363
"Ealpp","int",227,0,2,0,5,0,10589,0,0,0,0,0,7.88387442502967,3.61842527866029
"Ealppa",NA,NA,0,0,0,NA,0,10589,0,0,0,0,0,NA,NA
"Ealppp",NA,NA,0,0,0,NA,0,10589,0,0,0,0,0,NA,NA
"Ear",NA,108,2,0,0,5,5,3742,0,0,0,0,0,3.69351465146779,1.78052367814481
"Eara",NA,157,1,0,0,5,5,11574,0,0,0,0,0,4.01280863423457,2.21172577396567
"Earaa",NA,230,2,1,0,5,0,11574,0,0,0,0,0,4.9991781976748,2.91507159186794
"Earaad","int",400,0,0,0,NA,0,11574,0,0,0,0,0,NA,NA
"Earaav","int",400,0,0,0,NA,0,11574,0,0,0,0,0,NA,NA
"Earap","int",230,0,1,0,5,0,12745,0,0,0,0,0,4.78309184615232,3.02909890704916
"Earapa",NA,NA,0,0,0,NA,0,12745,0,0,0,0,0,NA,NA
"Earapp",NA,NA,0,0,0,NA,0,12745,0,0,0,0,0,NA,NA
"Earp",NA,157,3,0,0,5,5,9311,0,0,0,0,0,4.19080188608928,2.60040762487522
"Earpa","int",232,0,4,0,5,0,9311,0,0,0,0,0,6.06535178110144,3.90889273808027
"Earpp","int",232,0,4,0,5,0,9509,0,0,0,0,0,8.59182399182605,4.5036261425129
"Earppa",NA,NA,0,0,0,NA,0,9509,0,0,0,0,0,NA,NA
"Earppp",NA,NA,0,0,0,NA,0,9509,0,0,0,0,0,NA,NA
"Ep",NA,63,0,0,0,5,5,1885,0,0,0,0,143,3.70121887437788,2.41236359903415
"Epl",NA,110,1,0,0,5,5,5675,0,0,0,205,2070,4.38898584901728,2.94930208113972
"Epla",NA,160,1,0,0,5,5,11204,0,0,0,661,2070,4.06243760649825,2.50118934157407
"Eplaa","int",232,0,1,0,5,0,14413,0,0,0,661,2070,4.03464118428867,2.39168052914011
"Eplaaa",NA,NA,0,0,0,NA,0,14413,0,0,0,661,2070,NA,NA
"Eplaap",NA,NA,0,0,0,NA,0,14413,0,0,0,661,2070,NA,NA
"Eplap","int",232,0,1,0,5,0,12967,0,0,0,661,2070,5.86309808159437,3.4470012422824
"Eplapa",NA,NA,0,0,0,NA,0,12967,0,0,0,661,2070,NA,NA
"Eplapp",NA,NA,0,0,0,NA,0,12967,0,0,0,661,2070,NA,NA
"Eplp",NA,160,1,0,0,5,5,10010,0,0,0,757,2070,4.51411491192291,2.87971770375
"Eplpa","int",238,0,2,0,5,0,11023,0,0,0,1298,2070,5.77690087073446,3.81490155703438
"Eplpaa",NA,NA,0,0,0,NA,0,11023,0,0,0,1298,2070,NA,NA
"Eplpap",NA,NA,0,0,0,NA,0,11023,0,0,0,1298,2070,NA,NA
"Eplpp",NA,238,0,4,0,5,0,10451,0,0,0,820,2070,6.52824723759963,4.36931001506914
"Eplppa","int",400,0,0,0,NA,0,10451,0,0,0,820,2070,NA,NA
"Eplppaa",NA,NA,0,0,0,NA,0,10451,0,0,0,820,2070,NA,NA
"Eplppap",NA,NA,0,0,0,NA,0,10451,0,0,0,820,2070,NA,NA
"Eplppp","int",400,0,0,0,NA,0,10451,0,0,0,820,2070,NA,NA
"Eplpppa",NA,NA,0,0,0,NA,0,10451,0,0,0,820,2070,NA,NA
"Eplpppp",NA,NA,0,0,0,NA,0,10451,0,0,0,820,2070,NA,NA
"Epr",NA,110,0,0,0,5,5,4642,0,0,0,200,1803,3.95637436154451,2.41935193505262
"Epra",NA,161,4,0,0,5,5,11761,0,0,0,803,1803,4.68345207972312,2.78675185740298
"Epraa","int",235,0,2,0,5,0,13943,0,0,0,803,1803,6.20026450848526,3.25450925958301
"Epraaa",NA,NA,0,0,0,NA,0,13943,0,0,0,803,1803,NA,NA
"Epraap",NA,NA,0,0,0,NA,0,13943,0,0,0,803,1803,NA,NA
"Eprap","int",235,0,2,0,5,0,15502,0,0,0,803,1803,5.75798422325552,3.02764334451864
"Eprapa",NA,NA,0,0,0,NA,0,15502,0,0,0,803,1803,NA,NA
"Eprapp",NA,NA,0,0,0,NA,0,15502,0,0,0,803,1803,NA,NA
"Eprp",NA,161,1,0,0,5,5,12413,0,0,0,1117,1803,4.81833797552422,3.04720680553186
"Eprpa","int",241,0,2,0,5,0,12413,0,0,0,1656,1803,5.84786000787184,3.09303865844029
"Eprpaa",NA,NA,0,0,0,NA,0,12413,0,0,0,1656,1803,NA,NA
"Eprpap",NA,NA,0,0,0,NA,0,12413,0,0,0,1656,1803,NA,NA
"Eprpp",NA,241,1,5,0,5,0,12413,0,0,0,1406,1803,6.34047437594309,4.16866942719915
"Eprppa","int",400,0,0,0,NA,0,12413,0,0,0,1406,1803,NA,NA
"Eprppaa",NA,NA,0,0,0,NA,0,12413,0,0,0,1406,1803,NA,NA
"Eprppap",NA,NA,0,0,0,NA,0,12413,0,0,0,1406,1803,NA,NA
"Eprppp","int",400,0,0,0,NA,0,12413,0,0,0,1406,1803,NA,NA
"Eprpppa",NA,NA,0,0,0,NA,0,12413,0,0,0,1406,1803,NA,NA
"Eprpppp",NA,NA,0,0,0,NA,0,12413,0,0,0,1406,1803,NA,NA
"MS",NA,46,1,0,0,5,5,1485,0,0,0,0,0,4.84434408324932,2.91250552052155
"MSa",NA,62,0,0,0,5,5,1485,0,0,0,0,0,4.29086119834576,3.01495110891446
"MSaa",NA,85,1,0,0,5,5,1485,0,0,0,0,0,4.27302686630024,3.10855982131509
"MSaaa",NA,113,1,0,0,5,5,1990,0,0,120,0,0,3.91700076105469,2.96449691049965
"MSaaaa",NA,145,2,0,0,5,5,4019,213,0,577,0,0,4.05665901891458,2.85579682852102
"MSaaaaa",NA,179,0,0,0,5,5,8309,213,0,691,0,0,3.13092171914151,2.05576196606231
"MSaaaaaa",NA,221,1,1,0,5,0,8309,213,1663,691,0,0,5.55187574383707,3.15975417321817
"MSaaaaaal","GLRDL",400,0,0,0,NA,0,8309,213,1663,691,0,0,NA,NA
"MSaaaaaar","GLRDR",400,0,0,0,NA,0,8309,213,1663,691,0,0,NA,NA
"MSaaaaap",NA,221,0,0,0,5,5,8309,213,0,691,0,0,3.57800106572717,2.22278708618699
"MSaaaaapa",NA,271,0,0,0,5,5,8309,213,0,691,0,0,3.80631371036252,2.28054862486742
"MSaaaaapaa","I3",346,0,1,0,5,0,8309,213,0,691,0,0,3.13684300246059,2.32546633661712
"MSaaaaapap","g1P",346,0,0,0,5,0,8309,213,0,691,0,0,2.55432166795373,1.52901500124771
"MSaaaaapp","m4DL",271,0,0,0,5,0,8309,213,0,691,0,0,4.1936920989916,2.55190487734509
"MSaaaap",NA,179,0,0,0,5,5,6996,213,0,577,0,0,3.87075701941777,2.29719737766563
"MSaaaapa",NA,225,0,0,0,5,5,7680,213,0,577,0,0,4.26688558143606,3.0309690979953
"MSaaaapaa","I4",287,0,3,0,5,0,7680,213,0,577,0,0,5.84786291915371,4.02347922758547
"MSaaaapap","m5DL",287,0,3,0,5,0,7680,213,0,577,0,0,4.92083938230228,3.74268658431101
"MSaaaapp",NA,225,0,0,0,5,5,6996,213,0,577,0,0,5.06117703823289,3.14297728410346
"MSaaaappa","death",300,0,4,0,5,0,6996,213,0,577,0,0,5.91190868524456,4.71270258501566
"MSaaaappp","m7D",300,0,3,0,5,0,6996,213,0,577,0,0,5.36613795054661,4.05117752024947
"MSaaap",NA,145,4,0,0,5,5,3290,224,0,494,0,0,4.09922467876142,2.75554595818615
"MSaaapa",NA,183,0,0,0,5,5,7296,619,0,621,0,0,3.1394738943652,2.22838285615281
"MSaaapaa",NA,223,1,0,0,5,5,7364,1415,0,621,0,0,3.01202824244954,1.82922926823252
"MSaaapaaa","m3DL",278,2,0,0,5,0,7364,1415,0,621,0,0,3.62346804528613,2.23116042375705
"MSaaapaaaa",NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"MSaaapaaap",NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"MSaaapaap","m4L",278,0,0,0,5,0,7364,1415,0,621,0,0,3.81122395694,2.38041213389204
"MSaaapap",NA,223,0,0,0,5,5,7296,1050,0,621,0,0,3.25650567312438,1.70382418642646
"MSaaapapa","mc3DL",285,0,3,0,5,0,7296,1050,0,621,0,0,4.27735661274327,2.9818567991476
"MSaaapapp","m8",285,0,3,0,5,0,7296,1050,0,621,0,0,4.84383877046549,3.37959356996683
"MSaaapp",NA,183,1,0,0,5,5,5239,1050,0,494,0,0,4.30276515533419,2.68499162075364
"MSaaappa","death",259,0,2,0,5,0,5239,2185,0,494,18,0,6.12265453204227,3.9323672218117
"MSaaappp","vpi3D",259,1,3,0,5,0,5239,2361,0,494,145,0,4.96072348202696,3.32342444212504
"MSaaapppa",NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"MSaaapppp",NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"MSaap",NA,113,0,0,0,5,5,1485,0,0,90,0,0,3.54706568183832,2.37602108384182
"MSaapa",NA,145,0,0,0,5,5,1485,948,0,426,0,0,4.16697429374971,3.00703731009123
"MSaapaa",NA,179,0,0,0,5,5,3815,1855,0,426,0,0,3.95813694045486,2.78067873146627
"MSaapaaa",NA,221,3,0,1,5,5,3984,1855,0,426,0,0,3.18238366696864,1.97085928417018
"MSaapaaaa","m4VL",282,0,3,0,5,0,3984,1855,0,426,0,0,3.95524857632559,2.54533018269924
"MSaapaaap","m5VL",282,0,2,0,5,0,3984,1855,0,426,0,0,4.2958358725859,2.43639801456055
"MSaapaap",NA,221,2,0,0,5,5,6967,1855,0,426,0,0,3.23215681263524,1.87236327353364
"MSaapaapa",NA,276,0,1,0,5,0,6967,1855,0,426,0,0,3.66139766914424,2.2425050957912
"MSaapaapaa","g1AL",400,0,0,0,NA,0,6967,1855,0,426,0,0,NA,NA
"MSaapaapap","death",400,0,0,0,NA,0,6967,1855,0,426,0,0,NA,NA
"MSaapaapp","m7VL",276,0,1,0,5,0,6967,1855,0,426,0,0,4.03494735617683,2.35234991852186
"MSaapap",NA,179,0,0,0,5,5,2144,1805,0,426,0,0,4.51489751595854,3.05378953155408
"MSaapapa",NA,231,1,0,0,5,5,2144,1805,0,426,0,0,3.44092159633783,1.99465061304522
"MSaapapaa","g2L",351,0,2,0,4,0,2144,1805,0,426,0,0,3.32608560109917,2.05594080356795
"MSaapapap","death",351,0,2,0,4,0,2144,1805,0,426,0,0,4.12797158437298,2.4404351745927
"MSaapapp",NA,231,2,0,0,5,5,2144,1805,0,426,0,0,3.02387171006685,1.89383328369344
"MSaapappa","m6VL",295,0,0,0,5,0,2144,1805,0,426,0,0,4.27618539533225,2.04783232825471
"MSaapappp","vpi2DL",295,0,1,0,5,0,2144,1805,0,426,0,0,4.24860287821748,2.09919501284568
"MSaapp",NA,145,0,0,0,5,5,2049,1084,0,441,11,0,4.73952690511339,3.14298449087823
"MSaappa",NA,189,1,0,0,5,5,2049,2197,0,441,11,0,3.65240912981894,1.86526620962364
"MSaappaa","vpi2V",276,0,2,0,5,0,2049,2197,0,441,11,0,4.59744145698301,2.13747992359803
"MSaappap","vpi3V",276,0,1,0,5,0,2049,2197,0,441,11,0,3.87421381160968,1.96504995374893
"MSaappp",NA,189,0,0,0,5,5,2607,2223,0,441,11,60,3.67572677433898,2.09698021431625
"MSaapppa",NA,266,1,0,0,5,5,2607,2223,0,441,43,60,3.21421110283165,1.78363010863443
"MSaapppaa","mu_bod",351,0,0,0,3,0,2607,2223,0,441,43,60,2.09373133390246,1.57577205555591
"MSaapppap","mu_bod",351,0,0,0,3,0,2607,2223,0,441,43,60,2.5763781501431,1.9189922688383
"MSaapppp",NA,266,2,0,0,5,0,2607,2223,0,441,11,60,3.869133632843,2.02711800692617
"MSaappppa","mu_bod",400,0,0,0,NA,0,2607,2223,0,441,11,60,NA,NA
"MSaappppp","mu_bod",400,0,0,0,NA,0,2607,2223,0,441,11,60,NA,NA
"MSap",NA,85,1,0,1,5,5,1747,0,0,0,0,0,4.16722192404116,3.00418232664832
"MSapa",NA,116,1,0,0,5,5,4571,0,0,0,0,0,4.7041476023812,3.38712778418919
"MSapaa",NA,149,0,0,0,5,5,6003,0,0,29,0,0,4.40613919259755,2.84788474118243
"MSapaaa",NA,189,0,0,0,5,5,10174,0,0,29,0,0,3.55712016251735,2.53579317925962
"MSapaaaa",NA,239,0,0,0,5,0,10174,0,5226,29,0,0,4.78442027379697,2.76840703685173
"MSapaaaad","GLRL",400,0,0,0,NA,0,10174,0,5226,29,0,0,NA,NA
"MSapaaaav","GLRVL",400,0,0,0,NA,0,10174,0,5226,29,0,0,NA,NA
"MSapaaap","mu_bod",239,0,1,0,5,0,10174,0,4680,29,0,0,4.83422833811947,2.57346634890909
"MSapaap",NA,189,0,0,0,5,4,8719,0,0,29,0,0,3.55832763747429,2.45103423725952
"MSapaapa","death",261,0,0,0,5,0,8719,0,0,29,0,0,4.46354456685955,2.38821809697152
"MSapaapp","M",261,0,0,0,5,0,8719,0,0,29,0,0,7.06750603615782,3.23111552571318
"MSapap",NA,149,0,0,0,5,5,7424,0,0,11,0,0,3.81268297479591,2.4799445497876
"MSapapa",NA,189,0,0,1,5,3,8493,0,0,11,0,0,3.3461147529796,2.2604683088178
"MSapapaa",NA,239,0,1,0,5,0,8493,0,0,11,0,0,7.28437326155818,2.9290671912382
"MSapapaaa","ccAL",400,0,0,0,NA,0,8493,0,0,11,0,0,NA,NA
"MSapapaap","ccPL",400,0,0,0,NA,0,8493,0,0,11,0,0,NA,NA
"MSapapap","mu_bod",239,0,3,0,5,0,8493,0,0,11,0,0,5.0851959895712,2.42386885489655
"MSapapp",NA,189,0,0,0,5,5,10517,0,0,11,0,0,3.62085017695385,2.25904224473041
"MSapappa","mu_bod",249,0,0,0,5,0,10517,0,0,11,0,0,4.15042540802458,2.22323189985359
"MSapappp","mu_bod",249,0,1,0,5,0,10517,0,0,11,0,0,5.75080274635907,2.8204645652775
"MSapp",NA,116,1,0,0,5,5,3018,0,0,0,0,0,4.39526518609438,3.13162869641381
"MSappa",NA,150,0,0,0,5,5,4807,0,0,25,0,0,4.74926699209638,2.77029624378865
"MSappaa",NA,196,1,0,0,5,5,4989,0,0,31,0,0,3.71543582655232,2.45423765503914
"MSappaaa","hmc",263,0,0,0,5,0,4989,0,0,31,0,0,6.94911968728347,3.10644413165634
"MSappaap","Z4",263,0,4,0,5,0,4989,0,0,31,0,0,6.94100311213564,4.68364201534069
"MSappap",NA,196,0,0,0,5,5,4807,0,0,25,0,0,3.86039311853609,2.46296540365837
"MSappapa","death",273,0,0,0,5,0,4807,0,225,25,0,0,9.20934273861652,3.45725628794774
"MSappapp","mu_bod",273,0,3,0,5,0,4807,0,0,30,0,0,7.17246677811155,3.9393959440873
"MSappp",NA,150,2,0,0,5,5,8868,0,0,30,0,0,5.33508947414165,3.80848460314265
"MSapppa",NA,200,3,0,0,5,5,9218,0,0,30,0,0,4.72199798676975,2.47307941728596
"MSapppaa","mu_bod",260,0,0,0,5,0,9218,0,0,30,0,0,4.18849494744002,1.99359381915637
"MSapppap","mu_bod",260,0,2,0,5,0,9218,0,0,57,0,146,5.61442188199108,3.18981858385394
"MSapppp",NA,200,2,0,0,5,5,9820,0,0,30,0,0,5.39437263700018,3.24888011126359
"MSappppa","mu_bod",265,0,2,0,5,0,9820,0,0,30,0,0,6.25870142807782,3.49305134890207
"MSappppp","mu_bod",265,0,1,0,5,0,9820,0,0,30,0,0,5.19713119737041,3.14896146895385
"MSp",NA,62,1,0,0,5,5,1485,0,0,0,0,0,3.48907725882077,2.21033279536849
"MSpa",NA,85,2,0,0,5,5,1485,0,0,0,0,0,3.6414425781803,2.54365936878272
"MSpaa",NA,113,2,0,0,5,5,1686,29,0,0,0,0,3.13734070323288,2.05885996164966
"MSpaaa",NA,146,1,0,0,5,5,4518,173,0,0,0,0,3.11430631549189,2.10686369207981
"MSpaaaa",NA,180,0,0,0,5,5,6692,173,0,0,0,0,2.92065821852785,2.12395188150972
"MSpaaaaa",NA,222,2,0,1,5,4,6927,173,0,0,0,0,4.74605204197617,2.69673686240271
"MSpaaaaaa","M4",320,0,2,0,5,0,6927,173,0,0,0,0,4.73508888429509,3.75119856485613
"MSpaaaaap","death",320,0,0,0,5,0,6927,173,0,0,0,0,3.82024727370578,3.03375553541258
"MSpaaaap",NA,222,0,0,0,5,5,7809,173,0,0,0,0,2.77426267699253,1.69453513439118
"MSpaaaapa","m3DR",278,0,1,0,5,0,7809,197,0,0,0,0,3.39733906405663,2.0559970104218
"MSpaaaapp","m4DR",278,0,0,0,5,0,7809,173,0,0,0,0,3.75508393342103,2.13622683962177
"MSpaaap",NA,180,0,0,0,5,5,7225,173,0,0,0,0,3.43304563178744,2.24055037014313
"MSpaaapa",NA,225,4,0,0,5,5,7225,173,0,0,0,0,3.84524948281772,1.89543732230858
"MSpaaapaa","I6",311,0,0,0,5,0,7225,173,0,0,0,0,2.83148810094859,1.99220698122771
"MSpaaapap","M5",311,0,1,0,5,0,7225,173,0,0,0,0,3.25876511339241,2.14851487254249
"MSpaaapp",NA,225,3,0,0,5,5,7225,173,0,0,0,0,2.70572238129445,1.63917520806527
"MSpaaappa","m5DR",281,0,0,0,5,0,7225,173,0,0,0,0,3.2918979666275,2.07635050361024
"MSpaaappp","m6D",281,0,3,0,5,0,7225,173,0,0,0,0,4.12819387127002,2.52414015636509
"MSpaap",NA,146,2,0,0,5,5,2443,151,0,0,0,0,2.91546993094323,1.64260128798416
"MSpaapa",NA,187,0,0,0,5,5,7404,587,0,0,0,0,4.01598833473218,3.00015413271363
