"","Cell","Embryo","Div time","WT Div time","WT Div time SD","CC","WT CC","WT CC SD","CC Deviation","CC Z score","Terminal Cell Length","Terminal cell delta","Terminal Cell Z"
"ABaraapppap_X20220915_JIM712_ceh.32_L4","ABaraapppap","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,63.2,NA,NA
"ABaraapppp_X20220915_JIM712_ceh.32_L4","ABaraapppp","X20220915_JIM712_ceh.32_L4",307.1,310.15,5.33860602458304,84,91.1818181818182,5.13462906006029,-7.18181818181819,-1.39870243747147,NA,NA,NA
"ABaraappppa_X20220915_JIM712_ceh.32_L4","ABaraappppa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,38.6,NA,NA
"ABaraappppp_X20220915_JIM712_ceh.32_L4","ABaraappppp","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,38.6,NA,NA
"ABarap_X20220915_JIM712_ceh.32_L4","ABarap","X20220915_JIM712_ceh.32_L4",99,101.068181818182,1.36360389571737,23.3,25.3772727272727,1.34268097766827,-2.07727272727273,-1.54710818267506,NA,NA,NA
"ABarapa_X20220915_JIM712_ceh.32_L4","ABarapa","X20220915_JIM712_ceh.32_L4",132.8,133.113636363636,1.68841866127971,31.3,30.3409090909091,1.0843734600523,0.959090909090911,0.884465494982376,NA,NA,NA
"ABarapaa_X20220915_JIM712_ceh.32_L4","ABarapaa","X20220915_JIM712_ceh.32_L4",172.3,172.677272727273,2.53732739374136,36.8,37.9181818181818,1.50953678282488,-1.11818181818182,-0.740744996017458,NA,NA,NA
"ABarapaaa_X20220915_JIM712_ceh.32_L4","ABarapaaa","X20220915_JIM712_ceh.32_L4",225.8,227.222727272727,3.37736609380768,50.8,52.8954545454545,1.87679495613115,-2.09545454545455,-1.1165069144123,NA,NA,NA
"ABarapaaaa_X20220915_JIM712_ceh.32_L4","ABarapaaaa","X20220915_JIM712_ceh.32_L4",298.9,304.709090909091,5.37497810324746,70.5,75.8409090909091,3.63719660373194,-5.34090909090909,-1.46841363632339,NA,NA,NA
"ABarapaaaaa_X20220915_JIM712_ceh.32_L4","ABarapaaaaa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,46.8,NA,NA
"ABarapaaaap_X20220915_JIM712_ceh.32_L4","ABarapaaaap","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,46.8,NA,NA
"ABarapaaap_X20220915_JIM712_ceh.32_L4","ABarapaaap","X20220915_JIM712_ceh.32_L4",309.9,315.309523809524,6.28027903535382,81.4,86.4,5.67353505320977,-5,-0.881284763927082,NA,NA,NA
"ABarapaaapa_X20220915_JIM712_ceh.32_L4","ABarapaaapa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,35.9,NA,NA
"ABarapaaapp_X20220915_JIM712_ceh.32_L4","ABarapaaapp","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,35.9,NA,NA
"ABarapaap_X20220915_JIM712_ceh.32_L4","ABarapaap","X20220915_JIM712_ceh.32_L4",220.4,218.386363636364,3.75021211521307,45.4,44.05,1.79702134497221,1.35,0.751243163458852,NA,NA,NA
"ABarapaapa_X20220915_JIM712_ceh.32_L4","ABarapaapa","X20220915_JIM712_ceh.32_L4",309.9,313.809090909091,7.51486837897024,86.8,93.7863636363636,5.21876608792917,-6.98636363636363,-1.33870028252902,NA,NA,NA
"ABarapaapaa_X20220915_JIM712_ceh.32_L4","ABarapaapaa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,35.9,NA,NA
"ABarapaapap_X20220915_JIM712_ceh.32_L4","ABarapaapap","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,35.9,NA,NA
"ABarapaapp_X20220915_JIM712_ceh.32_L4","ABarapaapp","X20220915_JIM712_ceh.32_L4",301.7,276.55,3.94362052651404,78.6,56.5181818181818,2.10885578626722,22.0818181818182,10.4709948995157,NA,NA,NA
"ABarapaappa_X20220915_JIM712_ceh.32_L4","ABarapaappa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,44.1,NA,NA
"ABarapaappp_X20220915_JIM712_ceh.32_L4","ABarapaappp","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,44.1,NA,NA
"ABarapap_X20220915_JIM712_ceh.32_L4","ABarapap","X20220915_JIM712_ceh.32_L4",169.7,168.581818181818,2.34838067077971,34.2,33.8181818181818,1.18427649749154,0.381818181818183,0.322406281495011,NA,NA,NA
"ABarapapa_X20220915_JIM712_ceh.32_L4","ABarapapa","X20220915_JIM712_ceh.32_L4",217.7,215.922727272727,3.38384563114384,45.3,45.7,1.96807858921674,-0.400000000000006,-0.203243916270234,NA,NA,NA
"ABarapapaa_X20220915_JIM712_ceh.32_L4","ABarapapaa","X20220915_JIM712_ceh.32_L4",296.2,293.413636363636,5.09007394974305,75.7,75.8681818181818,3.8502178495739,-0.168181818181822,-0.0436811174724656,NA,NA,NA
"ABarapapaaa_X20220915_JIM712_ceh.32_L4","ABarapapaaa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,49.6,NA,NA
"ABarapapaap_X20220915_JIM712_ceh.32_L4","ABarapapaap","X20220915_JIM712_ceh.32_L4",NA,390,6.76559925899647,NA,98.875,8.46458307695463,NA,NA,49.6,-49.275,-5.8213144760968
"ABarapapaapa_X20220915_JIM712_ceh.32_L4","ABarapapaapa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABarapapaapp_X20220915_JIM712_ceh.32_L4","ABarapapaapp","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABarapapap_X20220915_JIM712_ceh.32_L4","ABarapapap","X20220915_JIM712_ceh.32_L4",288,282.672727272727,4.84396353041419,67.5,65.1272727272727,3.45697112378009,2.37272727272727,0.686360165523389,NA,NA,NA
"ABarapapapa_X20220915_JIM712_ceh.32_L4","ABarapapapa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,57.8,NA,NA
"ABarapapapp_X20220915_JIM712_ceh.32_L4","ABarapapapp","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,57.8,NA,NA
"ABarapapp_X20220915_JIM712_ceh.32_L4","ABarapapp","X20220915_JIM712_ceh.32_L4",215,211.440909090909,2.87826983263162,42.7,41.2318181818182,1.36290528743226,1.46818181818182,1.07724420157464,NA,NA,NA
"ABarapappa_X20220915_JIM712_ceh.32_L4","ABarapappa","X20220915_JIM712_ceh.32_L4",334.6,326.8,4.79386181602172,116.9,113.410526315789,4.58486577252233,3.48947368421054,0.761085243786936,NA,NA,NA
"ABarapappaa_X20220915_JIM712_ceh.32_L4","ABarapappaa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA
"ABarapappap_X20220915_JIM712_ceh.32_L4","ABarapappap","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA
"ABarapappp_X20220915_JIM712_ceh.32_L4","ABarapappp","X20220915_JIM712_ceh.32_L4",271.7,264.681818181818,3.72400659347229,53.9,51.6272727272727,2.50260470370978,2.27272727272727,0.908144729912102,NA,NA,NA
"ABarapapppa_X20220915_JIM712_ceh.32_L4","ABarapapppa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,74.1,NA,NA
"ABarapapppp_X20220915_JIM712_ceh.32_L4","ABarapapppp","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,74.1,NA,NA
"ABarapp_X20220915_JIM712_ceh.32_L4","ABarapp","X20220915_JIM712_ceh.32_L4",132.8,133.259090909091,1.47443583751923,31.3,30.4863636363636,1.01854025076294,0.813636363636363,0.798825930567695,NA,NA,NA
"ABarappa_X20220915_JIM712_ceh.32_L4","ABarappa","X20220915_JIM712_ceh.32_L4",177.7,172.540909090909,2.06712569961496,42.2,37.6363636363636,1.66004746189908,4.56363636363636,2.74909993140534,NA,NA,NA
"ABarappaa_X20220915_JIM712_ceh.32_L4","ABarappaa","X20220915_JIM712_ceh.32_L4",228.4,226.777272727273,1.93512195215107,48,52.5863636363636,1.79318696195335,-4.58636363636364,-2.55766059740231,NA,NA,NA
"ABarappaaa_X20220915_JIM712_ceh.32_L4","ABarappaaa","X20220915_JIM712_ceh.32_L4",307.1,307.763636363636,5.89992295789453,75.9,79.3590909090909,5.26377187692384,-3.4590909090909,-0.65715061176101,NA,NA,NA
"ABarappaaaa_X20220915_JIM712_ceh.32_L4","ABarappaaaa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,38.6,NA,NA
"ABarappaaap_X20220915_JIM712_ceh.32_L4","ABarappaaap","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,38.6,NA,NA
"ABarappaap_X20220915_JIM712_ceh.32_L4","ABarappaap","X20220915_JIM712_ceh.32_L4",309.9,314.109090909091,6.18245667698291,78.7,85.7045454545455,5.05375647864582,-7.00454545454545,-1.38600771211326,NA,NA,NA
"ABarappaapa_X20220915_JIM712_ceh.32_L4","ABarappaapa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,35.9,NA,NA
"ABarappaapp_X20220915_JIM712_ceh.32_L4","ABarappaapp","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,35.9,NA,NA
"ABarappap_X20220915_JIM712_ceh.32_L4","ABarappap","X20220915_JIM712_ceh.32_L4",231.1,221.890909090909,1.98540126468635,50.8,47.7136363636364,2.01051887511313,3.08636363636364,1.53510801344254,NA,NA,NA
"ABarappapa_X20220915_JIM712_ceh.32_L4","ABarappapa","X20220915_JIM712_ceh.32_L4",304.4,294.054545454545,3.28542630019697,70.6,70.5454545454545,2.75900728743532,0.0545454545454476,0.0197699566774799,NA,NA,NA
"ABarappapaa_X20220915_JIM712_ceh.32_L4","ABarappapaa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,41.3,NA,NA
"ABarappapap_X20220915_JIM712_ceh.32_L4","ABarappapap","X20220915_JIM712_ceh.32_L4",NA,406.933333333333,6.11010092660779,NA,113.666666666667,2.80950766742739,NA,NA,41.3,-72.3666666666667,-25.7577751097335
"ABarappapapa_X20220915_JIM712_ceh.32_L4","ABarappapapa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABarappapapp_X20220915_JIM712_ceh.32_L4","ABarappapapp","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABarappapp_X20220915_JIM712_ceh.32_L4","ABarappapp","X20220915_JIM712_ceh.32_L4",304.4,300.095454545455,3.57710674158497,70.6,76.5772727272727,3.04770511918501,-5.97727272727273,-1.96123722391854,NA,NA,NA
"ABarappappa_X20220915_JIM712_ceh.32_L4","ABarappappa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,41.3,NA,NA
"ABarappappp_X20220915_JIM712_ceh.32_L4","ABarappappp","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,41.3,NA,NA
"ABarappp_X20220915_JIM712_ceh.32_L4","ABarappp","X20220915_JIM712_ceh.32_L4",169.7,169.9,1.84829393663196,34.2,34.9909090909091,1.29022297478976,-0.790909090909089,-0.613001865850335,NA,NA,NA
"ABarapppa_X20220915_JIM712_ceh.32_L4","ABarapppa","X20220915_JIM712_ceh.32_L4",220.4,220.072727272727,1.86475628898686,48,48.5636363636364,1.67119730519781,-0.563636363636363,-0.337265002691975,NA,NA,NA
"ABarapppaa_X20220915_JIM712_ceh.32_L4","ABarapppaa","X20220915_JIM712_ceh.32_L4",307.1,303.45,3.57368024257774,84,81.7590909090909,3.26258137514411,2.24090909090908,0.686851555023698,NA,NA,NA
"ABarapppaaa_X20220915_JIM712_ceh.32_L4","ABarapppaaa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,38.6,NA,NA
"ABarapppaap_X20220915_JIM712_ceh.32_L4","ABarapppaap","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,38.6,NA,NA
"ABarapppap_X20220915_JIM712_ceh.32_L4","ABarapppap","X20220915_JIM712_ceh.32_L4",304.4,298.936363636364,3.40860891253525,81.3,77.2409090909091,3.12709496877261,4.0590909090909,1.29803889860246,NA,NA,NA
"ABarapppapa_X20220915_JIM712_ceh.32_L4","ABarapppapa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,41.3,NA,NA
"ABarapppapp_X20220915_JIM712_ceh.32_L4","ABarapppapp","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,41.3,NA,NA
"ABarapppp_X20220915_JIM712_ceh.32_L4","ABarapppp","X20220915_JIM712_ceh.32_L4",217.7,217.781818181818,2.08295494399214,45.3,46.2636363636364,1.56252099552994,-0.963636363636368,-0.616718985788442,NA,NA,NA
"ABarappppa_X20220915_JIM712_ceh.32_L4","ABarappppa","X20220915_JIM712_ceh.32_L4",304.4,295.140909090909,3.93163713518561,83.9,75.7136363636364,3.85193772566798,8.18636363636364,2.12525856319341,NA,NA,NA
"ABarappppaa_X20220915_JIM712_ceh.32_L4","ABarappppaa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,41.3,NA,NA
"ABarappppap_X20220915_JIM712_ceh.32_L4","ABarappppap","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,41.3,NA,NA
"ABarappppp_X20220915_JIM712_ceh.32_L4","ABarappppp","X20220915_JIM712_ceh.32_L4",296.2,285.990909090909,3.3645079015977,75.7,66.5545454545454,2.25783867843464,9.14545454545456,4.05053497967139,NA,NA,NA
"ABarapppppa_X20220915_JIM712_ceh.32_L4","ABarapppppa","X20220915_JIM712_ceh.32_L4",NA,407.333333333333,2.81839197652372,NA,121.266666666667,1.79536440126603,NA,NA,49.6,-71.6666666666667,-39.9176159536915
"ABarapppppaa_X20220915_JIM712_ceh.32_L4","ABarapppppaa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABarapppppap_X20220915_JIM712_ceh.32_L4","ABarapppppap","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABarapppppp_X20220915_JIM712_ceh.32_L4","ABarapppppp","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,49.6,NA,NA
"ABarp_X20220915_JIM712_ceh.32_L4","ABarp","X20220915_JIM712_ceh.32_L4",73,73.6409090909091,1.8261745316134,15.4,16.7909090909091,1.60798871439687,-1.39090909090909,-0.864999286659045,NA,NA,NA
"ABarpa_X20220915_JIM712_ceh.32_L4","ABarpa","X20220915_JIM712_ceh.32_L4",101.5,102.440909090909,1.49591796659127,25.8,27.0545454545455,1.26103784646475,-1.25454545454545,-0.994851548716404,NA,NA,NA
"ABarpaa_X20220915_JIM712_ceh.32_L4","ABarpaa","X20220915_JIM712_ceh.32_L4",130.2,131.463636363636,1.47051835841116,26,27.3181818181818,0.864449378085685,-1.31818181818182,-1.52488028981051,NA,NA,NA
"ABarpaaa_X20220915_JIM712_ceh.32_L4","ABarpaaa","X20220915_JIM712_ceh.32_L4",180.3,178.540909090909,2.92878311979063,47.5,45.4227272727273,3.16106248234925,2.07727272727273,0.657143836565018,NA,NA,NA
"ABarpaaaa_X20220915_JIM712_ceh.32_L4","ABarpaaaa","X20220915_JIM712_ceh.32_L4",233.8,230.65,3.73920668948197,50.8,50.4909090909091,1.6578554968648,0.309090909090905,0.186440199206403,NA,NA,NA
"ABarpaaaaa_X20220915_JIM712_ceh.32_L4","ABarpaaaaa","X20220915_JIM712_ceh.32_L4",323.7,325.611111111111,5.5010040675893,87.1,94.2833333333333,5.30740326447545,-7.18333333333334,-1.35345534819527,NA,NA,NA
"ABarpaaaaal_X20220915_JIM712_ceh.32_L4","ABarpaaaaal","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,22.1,NA,NA
"ABarpaaaaar_X20220915_JIM712_ceh.32_L4","ABarpaaaaar","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,22.1,NA,NA
"ABarpaaaap_X20220915_JIM712_ceh.32_L4","ABarpaaaap","X20220915_JIM712_ceh.32_L4",318.1,322.642105263158,5.85200020785616,81.5,91.3684210526316,5.74524466470401,-9.86842105263158,-1.71766767623638,NA,NA,NA
"ABarpaaaapa_X20220915_JIM712_ceh.32_L4","ABarpaaaapa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,27.5,NA,NA
"ABarpaaaapp_X20220915_JIM712_ceh.32_L4","ABarpaaaapp","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,27.5,NA,NA
"ABarpaaap_X20220915_JIM712_ceh.32_L4","ABarpaaap","X20220915_JIM712_ceh.32_L4",239.1,236.031818181818,3.92153837205034,56.1,55.8818181818182,2.69790683654964,0.218181818181819,0.0808707755308748,NA,NA,NA
"ABarpaaapa_X20220915_JIM712_ceh.32_L4","ABarpaaapa","X20220915_JIM712_ceh.32_L4",320.9,323.505263157895,6.44398717877635,79,86.8263157894737,6.04913603613158,-7.82631578947368,-1.29379067402799,NA,NA,NA
"ABarpaaapaa_X20220915_JIM712_ceh.32_L4","ABarpaaapaa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,24.8,NA,NA
"ABarpaaapap_X20220915_JIM712_ceh.32_L4","ABarpaaapap","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,24.8,NA,NA
"ABarpaaapp_X20220915_JIM712_ceh.32_L4","ABarpaaapp","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,106.6,NA,NA
"ABarpaap_X20220915_JIM712_ceh.32_L4","ABarpaap","X20220915_JIM712_ceh.32_L4",169.7,167.754545454545,1.76466029989513,36.8,34.6181818181818,1.62675147036059,2.18181818181818,1.34121174719735,NA,NA,NA
"ABarpaapa_X20220915_JIM712_ceh.32_L4","ABarpaapa","X20220915_JIM712_ceh.32_L4",225.8,214.813636363636,2.84760475028625,53.4,45.4227272727273,1.74872247741896,7.97727272727273,4.56177171065294,NA,NA,NA
"ABarpaapaa_X20220915_JIM712_ceh.32_L4","ABarpaapaa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,120.1,NA,NA
"ABarpaapap_X20220915_JIM712_ceh.32_L4","ABarpaapap","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,120.1,NA,NA
"ABarpaapp_X20220915_JIM712_ceh.32_L4","ABarpaapp","X20220915_JIM712_ceh.32_L4",223,215.227272727273,3.23200981525234,50.6,45.8318181818182,2.20311173087097,4.76818181818182,2.1642941442179,NA,NA,NA
"ABarpaappa_X20220915_JIM712_ceh.32_L4","ABarpaappa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,122.7,NA,NA
"ABarpaappp_X20220915_JIM712_ceh.32_L4","ABarpaappp","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,122.7,NA,NA
"ABarpap_X20220915_JIM712_ceh.32_L4","ABarpap","X20220915_JIM712_ceh.32_L4",130.2,132.559090909091,1.26025662198092,26,28.4090909090909,0.925773340000822,-2.40909090909091,-2.6022470133875,NA,NA,NA
"ABarpapa_X20220915_JIM712_ceh.32_L4","ABarpapa","X20220915_JIM712_ceh.32_L4",169.7,169.713636363636,1.52262162843453,36.8,35.4863636363636,1.23222425855711,1.31363636363636,1.06606922767012,NA,NA,NA
"ABarpapaa_X20220915_JIM712_ceh.32_L4","ABarpapaa","X20220915_JIM712_ceh.32_L4",223,222.05,2.00184438765378,50.6,50.6954545454545,1.55179689169478,-0.0954545454545439,-0.0615122674658111,NA,NA,NA
"ABarpapaaa_X20220915_JIM712_ceh.32_L4","ABarpapaaa","X20220915_JIM712_ceh.32_L4",315.3,314.380952380952,4.85227977837418,89.5,90.8857142857143,4.46601452239978,-1.38571428571429,-0.310279843194438,NA,NA,NA
"ABarpapaaaa_X20220915_JIM712_ceh.32_L4","ABarpapaaaa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,30.4,NA,NA
"ABarpapaaap_X20220915_JIM712_ceh.32_L4","ABarpapaaap","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,30.4,NA,NA
"ABarpapaap_X20220915_JIM712_ceh.32_L4","ABarpapaap","X20220915_JIM712_ceh.32_L4",290.7,286,3.55915987946862,64.9,62.3,2.86638979836841,2.60000000000001,0.907064350242932,NA,NA,NA
"ABarpapaapa_X20220915_JIM712_ceh.32_L4","ABarpapaapa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA
"ABarpapaapp_X20220915_JIM712_ceh.32_L4","ABarpapaapp","X20220915_JIM712_ceh.32_L4",NA,373.02,8.52390755463713,NA,87.1,6.85784222623997,NA,NA,55,-32.1,-4.68077260179254
"ABarpapaappa_X20220915_JIM712_ceh.32_L4","ABarpapaappa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABarpapaappp_X20220915_JIM712_ceh.32_L4","ABarpapaappp","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABarpapap_X20220915_JIM712_ceh.32_L4","ABarpapap","X20220915_JIM712_ceh.32_L4",220.4,221.472727272727,2.17171905097405,48,50.1363636363636,1.40188494010079,-2.13636363636363,-1.5239222387324,NA,NA,NA
"ABarpapapa_X20220915_JIM712_ceh.32_L4","ABarpapapa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,125.4,NA,NA
"ABarpapapp_X20220915_JIM712_ceh.32_L4","ABarpapapp","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,125.4,NA,NA
"ABarpapp_X20220915_JIM712_ceh.32_L4","ABarpapp","X20220915_JIM712_ceh.32_L4",169.7,170.404545454545,2.51537695229188,36.8,36.1818181818182,2.03367749553467,0.618181818181817,0.303972394609841,NA,NA,NA
"ABarpappa_X20220915_JIM712_ceh.32_L4","ABarpappa","X20220915_JIM712_ceh.32_L4",223,226.922727272727,3.52567883611245,50.6,54.8954545454545,1.67629900524291,-4.29545454545455,-2.56246321928236,NA,NA,NA
"ABarpappaa_X20220915_JIM712_ceh.32_L4","ABarpappaa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,122.7,NA,NA
"ABarpappap_X20220915_JIM712_ceh.32_L4","ABarpappap","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,122.7,NA,NA
"ABarpappp_X20220915_JIM712_ceh.32_L4","ABarpappp","X20220915_JIM712_ceh.32_L4",220.4,220.531818181818,3.26458432614488,48,48.5,1.93440036236162,-0.5,-0.25847803263931,NA,NA,NA
"ABarpapppa_X20220915_JIM712_ceh.32_L4","ABarpapppa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,125.4,NA,NA
"ABarpapppp_X20220915_JIM712_ceh.32_L4","ABarpapppp","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,125.4,NA,NA
"ABarpp_X20220915_JIM712_ceh.32_L4","ABarpp","X20220915_JIM712_ceh.32_L4",104.1,103.704545454545,1.4772810522576,28.4,28.3272727272727,1.65649711257904,0.0727272727272705,0.0439042556579165,NA,NA,NA
"ABarppa_X20220915_JIM712_ceh.32_L4","ABarppa","X20220915_JIM712_ceh.32_L4",132.8,133.640909090909,1.58224045217055,26,28.2136363636364,0.947827317277057,-2.21363636363636,-2.33548487502529,NA,NA,NA
"ABarppaa_X20220915_JIM712_ceh.32_L4","ABarppaa","X20220915_JIM712_ceh.32_L4",177.7,174.995454545455,2.07627809696359,42.2,39.7045454545455,1.6190759483134,2.49545454545455,1.54128319184414,NA,NA,NA
"ABarppaaa_X20220915_JIM712_ceh.32_L4","ABarppaaa","X20220915_JIM712_ceh.32_L4",231.1,232.627272727273,3.27968956402335,50.8,56,2.34398927350057,-5.2,-2.21844018604838,NA,NA,NA
"ABarppaaaa_X20220915_JIM712_ceh.32_L4","ABarppaaaa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,114.7,NA,NA
"ABarppaaap_X20220915_JIM712_ceh.32_L4","ABarppaaap","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,114.7,NA,NA
"ABarppaap_X20220915_JIM712_ceh.32_L4","ABarppaap","X20220915_JIM712_ceh.32_L4",225.8,226.286363636364,2.9965528535851,45.4,49.6545454545455,1.75084395234257,-4.25454545454546,-2.42999694453239,NA,NA,NA
"ABarppaapa_X20220915_JIM712_ceh.32_L4","ABarppaapa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,120.1,NA,NA
"ABarppaapp_X20220915_JIM712_ceh.32_L4","ABarppaapp","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,120.1,NA,NA
"ABarppaappa_X20220915_JIM712_ceh.32_L4","ABarppaappa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABarppaappp_X20220915_JIM712_ceh.32_L4","ABarppaappp","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ABarppap_X20220915_JIM712_ceh.32_L4","ABarppap","X20220915_JIM712_ceh.32_L4",180.3,176.645454545455,2.02877567412731,44.8,41.3590909090909,1.61176008226118,3.44090909090909,2.13487672810568,NA,NA,NA
"ABarppapa_X20220915_JIM712_ceh.32_L4","ABarppapa","X20220915_JIM712_ceh.32_L4",236.5,233.936363636364,3.19039413217469,53.5,55.6363636363636,2.44063720300866,-2.13636363636363,-0.875330275933702,NA,NA,NA
"ABarppapaa_X20220915_JIM712_ceh.32_L4","ABarppapaa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,109.3,NA,NA
"ABarppapap_X20220915_JIM712_ceh.32_L4","ABarppapap","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,109.3,NA,NA
"ABarppapp_X20220915_JIM712_ceh.32_L4","ABarppapp","X20220915_JIM712_ceh.32_L4",236.5,234.813636363636,3.20405924898334,53.5,56.5090909090909,2.46052822259756,-3.00909090909091,-1.22294509018646,NA,NA,NA
"ABarppappa_X20220915_JIM712_ceh.32_L4","ABarppappa","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,109.3,NA,NA
"ABarppappp_X20220915_JIM712_ceh.32_L4","ABarppappp","X20220915_JIM712_ceh.32_L4",NA,NA,NA,NA,NA,NA,NA,NA,109.3,NA,NA
