"Cell","Time","Defect_Count","ExpLevel","Expressing","Mean_Dev","Max_Dev","Mean_NN_score","Max_NN_score"
"ABprapp",102,0,65,FALSE,2.47089127829673,3.85250155834288,0.268399781523001,0.359573065226294
"ABprappa",133,0,65,FALSE,3.46379915381674,5.49645051850119,0.354469541201791,0.438661244280409
"ABprappaa",174,0,144,FALSE,2.77986753552465,4.24361872739137,0.451923740152052,0.6037716301763
"ABprappaaa",226,0,727,FALSE,2.41846153868528,5.09713248699782,0.515698431354064,0.643368979955811
"ABprappaap",226,0,450,FALSE,2.27250930164881,4.19097982629473,0.548337211185266,0.665013532831731
"ABprappap",174,0,93,FALSE,3.22074458019565,4.83443468869767,0.414604677302702,0.499214189313834
"ABprappapa",226,0,352,FALSE,2.59882761044675,4.27075181742266,0.535433300868702,0.697714162894096
"ABprappapp",226,0,567,FALSE,2.93196370171286,5.06941046328225,0.549701594419873,0.685552831983712
"ABprappp",133,0,80,FALSE,3.83805253093439,6.09835046419187,0.400698291454318,0.49260250172163
"ABprapppa",176,0,320,FALSE,3.39813330394789,5.30111481652645,0.414488192131569,0.496526941021296
"ABprapppaa",233,0,320,FALSE,2.07487139821261,3.49738007852728,0.508356349083468,0.65792007533364
"ABprapppaaa",333,0,558,FALSE,2.98273217135142,4.71886199504127,0.647415091157504,0.766537640002288
"ABprapppaap",333,0,1559,FALSE,4.00651008930847,5.7701542158951,0.662539249298556,0.847419346567572
"ABprapppap",233,0,516,FALSE,2.19316358086745,3.62102807257799,0.49237718761119,0.776881577668093
"ABprapppapa",306,0,823,FALSE,2.74818827170786,3.78330896482706,0.687703336215402,0.884712516727195
"ABprapppapp",306,0,1358,FALSE,2.26940193315185,3.31007169881974,0.635726039338646,0.950661537751084
"ABprapppappa",400,0,1358,FALSE,NA,NA,NA,NA
"ABprapppappp",400,0,1358,FALSE,NA,NA,NA,NA
"ABprapppp",176,0,568,FALSE,3.75365121632165,5.38669588554967,0.423031413860688,0.467425635762625
"ABprappppa",233,0,881,FALSE,3.09433074510368,6.49258483083622,0.542948156089537,0.79854054473357
"ABprappppp",233,0,781,FALSE,2.38367754183358,4.11393812956158,0.547936360209,0.773810559458399
"ABprp",56,0,60,FALSE,2.83793919186627,4.1745274700815,0.127089007952565,0.137356426912772
"ABprpa",75,0,252,FALSE,3.01390325041036,4.79763488907727,0.218559491436811,0.238347881765628
"ABprpaa",103,0,252,FALSE,2.52228020049302,3.81179060473913,0.252746840039343,0.281687513903073
"ABprpaaa",135,0,252,FALSE,3.58261789763502,6.09580856031338,0.370828207971826,0.446753116962955
"ABprpaaaa",173,0,486,FALSE,3.46261971636766,5.46230406204109,0.534296234657019,0.649093103013786
"ABprpaaaaa",221,0,589,FALSE,2.05795387047152,3.80545290017348,0.793171208814526,1.0115762398508
"ABprpaaaaaa",301,0,589,FALSE,2.10383026227595,3.59176805564726,1.01861567120942,1.27986850255261
"ABprpaaaaap",301,0,768,FALSE,2.17034362740283,3.93753633670827,0.899065425242896,0.952409434997528
"ABprpaaaap",221,0,1322,FALSE,2.06860324890007,3.97953013649717,0.62960724945977,0.743723040515131
"ABprpaaaapa",291,1,1326,FALSE,4.06368931453309,7.18274806395862,0.860816582178821,1.21285747952954
"ABprpaaaapp",291,1,1322,FALSE,3.23633219407205,4.82630090747782,0.852234515654195,1.103288596476
"ABprpaaap",173,0,486,FALSE,3.51210579807876,5.78205118069943,0.50814663096483,0.565422068590268
"ABprpaaapa",222,0,9055,TRUE,2.04421093787616,3.84015732193904,0.713237664125588,0.880225900410933
"ABprpaaapaa",317,1,9055,TRUE,4.0552513040492,5.49324618050554,1.25944153141393,1.4017861409535
"ABprpaaapap",317,1,9055,TRUE,3.80686967544549,5.02128836201271,1.03029594348023,1.10699503699826
"ABprpaaapp",222,0,16129,TRUE,2.23907937091363,3.4168980475974,0.556903057999169,0.665735198203454
"ABprpaaappa",290,0,42903,TRUE,3.1395127582088,5.57203153254455,0.957408234925662,1.06292253926873
"ABprpaaappaa",400,0,42903,TRUE,NA,NA,NA,NA
"ABprpaaappap",400,0,42903,TRUE,NA,NA,NA,NA
"ABprpaaappp",290,0,27785,TRUE,3.24123339655568,4.80211516865953,0.865296423926193,0.991962451675503
"ABprpaap",135,0,252,FALSE,3.10644191930698,5.17124400882486,0.364260419852456,0.429772587646364
"ABprpaapa",172,0,357,FALSE,2.82248197550017,5.167893173989,0.49516225218911,0.553533306608191
"ABprpaapaa",223,0,425,FALSE,2.92006903128856,5.0035557849436,0.706772737072449,0.809592433084894
"ABprpaapaaa",301,0,506,FALSE,2.42432157660167,3.53785816627328,0.990711311181957,1.16591390049753
"ABprpaapaap",301,0,660,FALSE,2.34251555377391,3.3951517925588,0.832260754645467,0.965973498691437
"ABprpaapap",223,0,628,FALSE,2.22465119083906,4.07611430223945,0.539534868218238,0.570718577313642
"ABprpaapapa",301,1,628,FALSE,3.86513394336984,5.54363010839133,0.811082762053871,1.00399877050725
"ABprpaapapp",301,1,2162,TRUE,3.60894483307796,5.87837260330327,0.83733410447422,0.901016978685729
"ABprpaapp",172,0,252,FALSE,2.68718246612866,4.44872921247208,0.493089813901076,0.515856563630581
"ABprpaappa",220,0,451,FALSE,2.46102802304451,4.55058093723818,0.53709048220834,0.623287831724752
"ABprpaappaa",293,0,451,FALSE,1.8268900357979,2.695787361855,0.679188677053562,0.745315868015363
"ABprpaappap",293,0,3290,TRUE,2.50736316723918,4.94702484503318,0.706790621684091,0.932037268244049
"ABprpaappp",220,0,1006,FALSE,2.00081598432587,3.75083934886281,0.495892048480496,0.615061137692147
"ABprpaapppa",291,0,1286,FALSE,2.82955608570018,5.290557854513,0.848375558717686,0.908863424220721
"ABprpaapppp",291,1,1006,FALSE,3.56957192193166,6.32397100176965,0.806584761998895,0.861421031882435
"ABprpaappppa",400,0,1006,FALSE,NA,NA,NA,NA
"ABprpaappppp",400,0,1006,FALSE,NA,NA,NA,NA
"ABprpap",103,0,385,FALSE,2.59913891723691,3.86612120428598,0.231056464837382,0.245405092788009
"ABprpapa",134,0,385,FALSE,3.26302099165921,5.5001076108657,0.363321976082228,0.395416548619694
"ABprpapaa",172,0,401,FALSE,3.71664345918306,5.30805737321247,0.543519029136627,0.721586376000136
"ABprpapaaa",226,0,749,FALSE,2.60779597155765,4.60039470887736,0.74374060128361,0.957826976585682
"ABprpapaaaa",305,0,1438,FALSE,3.17871306407019,3.95664358527678,0.985332556085759,1.20879540082728
"ABprpapaaap",305,0,1578,FALSE,3.25459412983925,4.65323279020936,0.863019653280005,1.02745365782487
"ABprpapaap",226,0,718,FALSE,2.31503133248528,4.05783515914828,0.702115631488419,0.830851330841605
"ABprpapaapa",305,2,718,FALSE,4.12065027274559,5.8466477496906,0.988430376595745,1.13414566983803
"ABprpapaapp",305,2,1137,FALSE,4.29734350210367,5.73507825512315,0.909060230497704,1.05817153045708
"ABprpapap",172,0,429,FALSE,3.19029001779128,4.83457718574872,0.489337671634103,0.651132894464405
"ABprpapapa",222,0,897,FALSE,2.61397619836653,4.32197846992713,0.676385971513008,0.849865439414594
"ABprpapapaa",291,0,1360,FALSE,2.61221094456897,3.99105318573948,0.801213695679194,1.02456273784769
"ABprpapapap",291,0,1257,FALSE,3.27018674879932,4.17931948402263,0.824300751286265,1.09969223279273
"ABprpapapp",222,0,690,FALSE,2.59605049048898,4.8362608645563,0.684631208656022,0.872774386279972
"ABprpapappa",293,2,889,FALSE,4.48280501488481,6.09150786101203,0.958010757209189,1.47019711919669
"ABprpapappp",293,1,2048,TRUE,4.41367139922218,6.22424619258576,1.06197111301246,1.86801201874305
"ABprpapp",134,0,385,FALSE,3.39746152816137,5.69039580168289,0.380444924355508,0.447140259522837
"ABprpappa",170,0,405,FALSE,3.52088740242171,5.12749169316706,0.504582451607358,0.73338321651782
"ABprpappaa",219,1,1002,FALSE,3.11581604041621,5.03595368481169,0.747860446517286,1.15270605930366
"ABprpappaaa",287,3,1002,FALSE,5.37178249723276,7.52106090465647,1.32838074446555,1.73697131007385
"ABprpappaap",287,1,1031,FALSE,3.68437063606977,7.37104751568524,1.01862737547898,1.39690777889253
"ABprpappap",219,0,657,FALSE,2.50745985846011,4.80454463824144,0.674964668592866,0.890919546785242
"ABprpappapa",289,1,1071,FALSE,3.34425864355621,5.32834338264687,0.920646098338816,1.46082483210045
"ABprpappapp",289,2,1087,FALSE,5.00094173623012,6.92449849657537,1.17239578043601,2.03188642149423
"ABprpappp",170,0,418,FALSE,3.37947211345394,4.7020682653685,0.536293659453982,0.639571294940325
"ABprpapppa",220,1,752,FALSE,2.87689787447788,5.25773069915661,0.750857139017739,1.12118726942949
"ABprpapppaa",295,1,752,FALSE,3.14100058503225,5.09840940157366,0.883439464880029,1.22011925761166
"ABprpapppap",295,1,1088,FALSE,3.55409625350896,4.65301236971118,0.991314476305184,1.56169328287045
"ABprpapppp",220,0,685,FALSE,2.67655188990854,5.05791133447889,0.707941702863373,1.18524438787587
"ABprpappppa",292,1,930,FALSE,3.67213699663201,4.9808626230164,0.893190129413223,1.69676369353378
"ABprpappppp",292,1,685,FALSE,3.38422621568213,4.83815321982681,0.82600131569162,1.64718226667745
"ABprpp",75,0,73,FALSE,2.60758090271722,4.27911354717247,0.157840288532034,0.190469837408157
"ABprppa",104,0,98,FALSE,2.67006127555051,4.29821472890062,0.2413434975182,0.249804909817731
"ABprppaa",137,0,198,FALSE,2.99358495742667,5.20598684348101,0.360295057587631,0.420160863883601
"ABprppaaa",179,0,660,FALSE,2.55124023646058,4.35875701940264,0.521355448363549,0.605373538723567
"ABprppaaaa",235,0,1232,FALSE,2.07363242416038,3.72960896314616,0.603671559721567,0.723595462058886
"ABprppaaaaa",298,2,1232,FALSE,4.02874905005,4.985748293161,0.902950362103494,1.06468685307356
"ABprppaaaap",298,2,1232,FALSE,4.10114094292335,5.30692340201213,0.812120034465637,0.889336817590815
"ABprppaaaapa",400,0,1232,FALSE,NA,NA,NA,NA
"ABprppaaaapp",400,0,1232,FALSE,NA,NA,NA,NA
"ABprppaaap",235,0,731,FALSE,3.14152174802895,5.33891730726905,0.687503758133886,0.747433667588429
"ABprppaap",179,0,226,FALSE,2.16244507165761,3.40811262846927,0.518607408710212,0.608973256792107
"ABprppaapa",231,0,723,FALSE,2.5324988977109,4.45584424133527,0.671834648849592,0.922052471746509
"ABprppaapaa",317,2,1225,FALSE,4.64298604716688,6.41559350070787,0.888105553843474,1.09577929848147
"ABprppaapap",317,2,723,FALSE,4.04101683949929,5.15754496244592,0.86424710320107,1.03886962349608
"ABprppaapp",231,0,631,FALSE,2.30230503359981,4.17022962887908,0.590146895569853,0.826325673315365
"ABprppaappa",309,2,1116,FALSE,4.9704752071804,6.56062237113518,1.10079245007876,1.66413125861664
"ABprppaappp",309,1,1496,FALSE,4.46960387663643,6.00330755005879,1.02157053311236,1.63792260510868
"ABprppap",137,0,135,FALSE,2.82119694623032,4.50720811869787,0.389245321127545,0.476279777951072
"ABprppapa",176,0,461,FALSE,2.30613137834373,3.74934305909235,0.468058600471378,0.559755423274017
"ABprppapaa",226,0,461,FALSE,2.54198289168828,4.07142454213375,0.532203001511521,0.623370692928352
"ABprppapaaa",297,1,795,FALSE,3.54836456238715,5.38356766176099,0.690864386176619,0.896026456066632
"ABprppapaaaa",400,0,795,FALSE,NA,NA,NA,NA
"ABprppapaaap",400,0,795,FALSE,NA,NA,NA,NA
"ABprppapaap",297,2,610,FALSE,3.84120751086778,5.34107763020543,0.755736264297912,1.03933401176154
"ABprppapap",226,0,807,FALSE,2.16663768682991,4.21358998869152,0.521109411513386,0.725781635772353
"ABprppapapa",319,2,1599,FALSE,4.60403600139356,5.75114287978802,0.831788588439754,1.13981728444311
"ABprppapapp",319,1,898,FALSE,3.61614873977079,4.64013723826257,0.75446665553815,1.01079482351899
"ABprppapp",176,0,292,FALSE,2.24922929453972,3.96287794144055,0.43608306144797,0.476468912065448
"ABprppappa",231,0,797,FALSE,2.34358113328553,4.24266811624784,0.544902510586966,0.700465535348703
"ABprppappaa",309,2,797,FALSE,4.51621440559398,5.46179585005706,1.00945562421907,1.37931155148195
"ABprppappap",309,2,1228,FALSE,4.4744926044115,5.45978776052747,0.957602859518102,1.48714730944906
"ABprppappp",231,0,649,FALSE,2.77880724739199,5.59924133530109,0.571190941575618,0.753397124033687
"ABprppapppa",323,2,649,FALSE,5.78046083762147,6.61649046401605,1.06451204149195,1.53115569673602
"ABprppapppp",323,2,979,FALSE,5.13481214730977,5.98397127190286,1.01327699741604,1.3068385713304
"ABprppp",104,0,158,FALSE,3.58987599099957,5.00197477510958,0.223994660375651,0.263481648349662
"ABprpppa",135,0,173,FALSE,4.41396841039764,5.79516562257905,0.424546857689808,0.622716320449156
"ABprpppaa",173,0,404,FALSE,3.3640523207516,4.88560894487858,0.498717784825285,0.625148473473224
"ABprpppaaa",224,0,607,FALSE,2.48081204105206,5.14700848675681,0.558547284595263,0.756158195443668
"ABprpppaaaa",303,1,781,FALSE,4.28015130629997,5.62041635361156,0.90764893190651,1.44318133409784
"ABprpppaaap",303,1,843,FALSE,3.50774552518785,4.62532630328823,0.743234707670794,1.17134516665103
"ABprpppaap",224,0,867,FALSE,2.26852705473922,4.38585653970924,0.503501013643003,0.74997951223337
"ABprpppaapa",304,1,988,FALSE,3.14051828367026,4.11377535027785,0.735585102107325,1.20938077018695
"ABprpppaapaa",400,0,988,FALSE,NA,NA,NA,NA
"ABprpppaapap",400,0,988,FALSE,NA,NA,NA,NA
"ABprpppaapp",304,1,867,FALSE,3.22428763251517,4.76574137705336,0.644701088004546,1.05148575407387
"ABprpppap",173,0,425,FALSE,4.03579299170215,5.74074810191144,0.457932827788684,0.539993699404183
"ABprpppapa",225,0,442,FALSE,2.93113350457975,4.56875321456643,0.532619390481364,0.828858661436201
"ABprpppapaa",280,1,1361,FALSE,2.65281166346255,4.20546083800327,0.703407263764777,1.24350521315955
"ABprpppapap",280,1,461,FALSE,2.59797510930233,3.91265758676964,0.746196399429838,1.27462930049896
"ABprpppapp",225,0,896,FALSE,3.43476520070104,5.91422748548834,0.67220964393045,1.02713465129602
"ABprpppp",135,0,162,FALSE,3.39972471532982,5.88265505269662,0.370549527945651,0.438701242084834
"ABprppppa",172,0,559,FALSE,3.26071786541572,5.21239206454456,0.443928722491447,0.534366471162778
"ABprppppaa",220,0,896,FALSE,2.59453661832242,5.07352479201641,0.660945506150176,0.941495942572711
"ABprppppaaa",294,1,1153,FALSE,3.19049576636288,4.31470087435352,0.960475902549762,1.72979703398085
"ABprppppaap",294,1,896,FALSE,3.54075359807601,4.59153196080985,0.914517666284572,1.77951130171156
"ABprppppap",220,0,743,FALSE,2.35259328690987,4.18308019136362,0.568705251140275,0.862314158232512
"ABprppppapa",291,1,1164,FALSE,3.06928474806365,4.53743808934972,0.775669148958787,1.38277691704587
"ABprppppapp",291,1,864,FALSE,2.83701553508121,3.96995575142504,0.855623697558273,1.55461206077644
"ABprppppp",172,0,226,FALSE,3.75376088177023,5.55576236899856,0.479230872705268,0.551923322245408
"ABprpppppa",223,0,460,FALSE,2.39678875309413,4.43087682107459,0.633920266178695,1.03058027208731
"ABprpppppaa",310,0,792,FALSE,2.68839754576673,3.48213224997907,0.670843082000163,0.931259808472064
"ABprpppppap",310,0,936,FALSE,2.41765998809864,3.70196290614114,0.653192370518891,0.96105283861701
"ABprpppppp",223,0,855,FALSE,2.70640081008432,4.68414384434053,0.678043686733696,1.05026465087599
"ABprppppppa",293,0,855,FALSE,1.85322126481025,3.03306950059322,0.560832845881992,0.930679222391335
"ABprppppppp",293,0,855,FALSE,2.40368308990627,3.55966271840402,0.534473092948071,0.769647412621338
"C",49,0,0,FALSE,3.41234739333953,5.73620289461793,0.149511348866153,0.196625776101224
"Ca",67,0,0,FALSE,2.35676452719225,3.34727188026391,0.201567811010927,0.262892487867165
"Caa",94,0,0,FALSE,2.6649632788657,4.45289302257857,0.318305542098207,0.513934838000753
"Caaa",128,0,0,FALSE,2.28177688175573,4.22168947666071,0.394814577566862,0.505057465164343
"Caaaa",168,0,0,FALSE,2.69434713905453,4.54381787959805,0.425109974443788,0.471024805124271
"Caaaaa",219,0,63,FALSE,2.45574248914657,5.24307821188294,0.523881299550911,0.688977789140105
"Caaaap",219,0,96,FALSE,2.47086753228818,5.33961217158717,0.45433687060047,0.55124418328216
"Caaap",168,0,49,FALSE,3.17312788455569,4.37572615093522,0.397888150381984,0.414112852061011
"Caaapa",216,0,157,FALSE,3.04599942646487,6.83794119144772,0.558580536914979,0.772909535006275
"Caaapp",216,0,320,FALSE,2.94218792626552,5.08671226438929,0.506905691333703,0.651786917040537
"Caap",128,0,2,FALSE,2.30076185726527,4.58494398174616,0.327614926975147,0.358300724264547
"Caapa",176,0,536,FALSE,2.80745375590607,6.17574881792361,0.50547550703597,0.786059006301895
"Caapaa",306,0,552,FALSE,2.00872172195172,3.26268036783086,0.530516411355778,0.745799851266386
"Caapap",306,0,635,FALSE,2.13289629335798,3.40544191428196,0.552652511327825,0.892736908826694
"Caapp",176,0,213,FALSE,2.54990900529961,4.52109122351373,0.436873865714971,0.45169779704678
"Caappd",231,0,348,FALSE,2.24774329349692,4.45489273593128,0.564617921050653,0.706504252975852
"Caappv",231,0,500,FALSE,2.29268583474464,4.46574614869788,0.526256417615439,0.80160829140276
"Cap",94,0,0,FALSE,2.66705691289742,4.43740545479264,0.271316873615101,0.332034466175215
"Capa",133,0,17,FALSE,2.86375420661729,5.75820654347806,0.45688926957745,0.527614542379492
"Capaa",189,0,341,FALSE,1.90947504690152,3.51068896313599,0.49702443531944,0.601912484604365
"Capaaa",247,1,341,FALSE,2.32363642920471,3.62429122737056,0.576936372691287,0.962606630505738
"Capaaaa",327,0,341,FALSE,0.909224481265632,1.52095337809097,0.577827586603226,0.612570504760917
"Capaaap",327,0,363,FALSE,1.37565866524726,1.88984396739881,0.615858102032196,0.697249312049053
"Capaap",247,0,529,FALSE,2.21150832044213,4.05517240645699,0.61949475823929,0.822016340739373
"Capaapa",336,0,529,FALSE,2.19056632195958,2.77157656388032,0.646026383646701,0.818650440776691
"Capaapp",336,1,529,FALSE,3.53318210969131,4.10962301945654,0.805545361759739,1.12476760229427
"Capap",189,0,442,FALSE,2.35495277467628,4.344343582474,0.47413142810162,0.62721468038002
"Capapa",248,0,442,FALSE,2.15265616950342,4.02024324501974,0.537235969343102,0.719517531651254
"Capapaa",333,0,442,FALSE,2.22829785569879,3.03456081468014,0.667909787281693,0.786639334756046
"Capapap",333,0,442,FALSE,2.57367138876426,3.10253075541112,0.616503970288932,0.791926775114786
"Capapp",248,0,442,FALSE,1.59302352256435,2.78945996624247,0.553632461317055,0.795042978660667
"Capappa",343,0,442,FALSE,1.74451809558984,2.17730598525079,0.696490893294373,0.905223272263486
"Capappp",343,0,627,FALSE,1.33324724061355,1.60614594499325,0.593944099745722,0.720428847623506
"Capp",133,0,48,FALSE,3.05478007738295,5.64255269212993,0.383051711084497,0.461564569570875
"Cappa",181,0,121,FALSE,2.56798108361527,4.52856015689852,0.445022751649435,0.51453143265963
"Cappaa",237,1,121,FALSE,2.84895011035521,5.02159368875871,0.596609803650197,1.04740675272552
"Cappaaa",311,1,121,FALSE,3.4992661202267,4.32688566950036,0.712123712522344,1.32520764175365
"Cappaap",311,2,148,FALSE,5.51720098624126,6.55665379085715,0.882363125977472,1.75057101964373
"Cappap",237,0,189,FALSE,2.20877368016555,3.8384757623504,0.477785044587105,0.621550112470062
"Cappapa",320,0,193,FALSE,2.8592361438764,3.34924291044902,0.615018455131036,0.78267712294458
"Cappapp",320,0,330,FALSE,2.22841266855933,2.96824103878016,0.569962998362324,0.691015485962617
"Cappp",181,0,275,FALSE,2.8792420991733,4.47443875620333,0.480547143030202,0.668018114218215
"Capppa",242,0,275,FALSE,2.49710622601539,3.9932835146096,0.518756322336918,0.652238911438111
"Capppaa",323,1,275,FALSE,3.22959746800143,4.01358980279831,0.699807204692144,0.904178580044045
"Capppap",323,0,275,FALSE,3.13749894027317,3.75979241597971,0.574099792169107,0.681622262737202
"Capppp",242,0,542,FALSE,2.32941504112133,4.01406052208757,0.543790298419137,0.775039552228655
"Cappppd",337,0,578,FALSE,3.93514698995407,4.82115642163602,0.637353751636278,0.773168025701674
"Cappppv",337,0,542,FALSE,2.33699800020562,2.90191506841761,0.512171842488195,0.598580132334322
"Cp",67,0,0,FALSE,3.27934388006158,4.62841851702895,0.189507154368199,0.286734499364657
"Cpa",94,0,0,FALSE,3.57590636153511,5.7342267559101,0.246735966946475,0.402236840487645
"Cpaa",127,0,0,FALSE,2.88848559207466,4.82507465353521,0.324149671272807,0.428938563587802
"Cpaaa",165,0,0,FALSE,3.369553430356,5.39223667709314,0.523341639776898,0.675626583346163
"Cpaaaa",220,0,57,FALSE,2.57431183087635,4.35308247672952,0.549941172104072,0.764302022863074
"Cpaaap",220,0,73,FALSE,2.98038021643087,4.7138780700951,0.51811032962867,0.608863337288631
"Cpaap",165,0,0,FALSE,2.56055026114341,4.59966589353091,0.392009949868727,0.421561290342738
"Cpaapa",216,0,83,FALSE,2.73614645148381,4.92368829826808,0.531958540755026,0.639751414231177
"Cpaapp",216,0,126,FALSE,2.98230196061821,5.69186350354027,0.53836036586913,0.698385241821811
"Cpap",127,0,0,FALSE,3.29437704289367,5.84426568411371,0.343915778818083,0.431514279174691
"Cpapa",167,0,41,FALSE,3.05376310563555,5.25766756996189,0.373268845381132,0.437464781712136
"Cpapaa",225,0,205,FALSE,3.0223807617053,5.9611480535871,0.479035665288322,0.623637905220048
"Cpapap",225,0,162,FALSE,2.7890268019193,4.78417971317717,0.446102646351545,0.52902560367861
"Cpapp",167,0,252,FALSE,3.37555362951812,4.93396255482372,0.417502816570947,0.517047157948727
"Cpappd",227,0,254,FALSE,2.60234282049937,5.20996911236746,0.500252840999571,0.593160776056919
"Cpappv",227,0,680,FALSE,2.34159505306393,4.38896984507958,0.565314697719095,0.808292908398505
"Cpp",94,0,0,FALSE,4.01672835055826,5.92019612153944,0.252516982537506,0.299780041377408
"Cppa",131,0,102,FALSE,4.07808517631439,6.66437460662639,0.384696590411581,0.391217879605595
"Cppaa",186,0,370,FALSE,2.67183927881528,4.3888953039891,0.54668876943053,0.69933964917539
"Cppaaa",244,0,370,FALSE,1.78456786019768,3.10130836299521,0.573922766921337,0.753050139560379
"Cppaaaa",324,0,580,FALSE,1.90361350159659,2.29037476371109,0.63990849883276,0.800272957101915
"Cppaaap",324,0,370,FALSE,1.61146381059928,2.10557524902119,0.644305132981847,0.789577249728467
"Cppaap",244,0,370,FALSE,2.08485532010206,3.71932681819762,0.635276144614984,0.899631500437757
"Cppaapa",337,0,574,FALSE,2.25433451606815,3.17216215286225,0.632444258890112,0.76991124289797
"Cppaapp",337,0,1002,FALSE,2.99019077840879,3.59083912330202,0.656373701948858,0.885255276119748
"Cppap",186,0,456,FALSE,2.33098138606436,4.45964008303234,0.488717176551465,0.609315083185236
"Cppapa",245,0,456,FALSE,2.46261071164313,4.39652987104729,0.656772480726774,0.807471235459864
"Cppapaa",331,0,456,FALSE,2.45486113564395,2.98912191191363,0.655976409439698,0.813464166377243
"Cppapap",331,1,456,FALSE,3.02692385381701,3.52454134258535,0.7618247709067,1.04507000142851
"Cppapp",245,0,456,FALSE,1.76925587766207,2.88558091285838,0.588112193438367,0.896591811100637
"Cppappa",340,0,742,FALSE,1.34432047337708,2.18305037330423,0.572429266755238,0.745835842535298
"Cppappp",340,0,972,FALSE,1.33173136765332,1.87899083199663,0.584309513096082,0.736633364881662
"Cppp",131,0,20,FALSE,3.66778089295575,6.2020448385314,0.389371611542277,0.44345746329278
"Cpppa",178,0,231,FALSE,2.58253037467209,4.53141778956356,0.434049576073897,0.498584444936635
"Cpppaa",233,0,284,FALSE,2.19032872688733,3.7151145649769,0.462347891344999,0.507151434526248
"Cpppaaa",303,0,284,FALSE,1.85723979914436,3.00959820794159,0.543530209631994,0.693073166049688
"Cpppaap",303,0,284,FALSE,2.13608925187505,3.31590092838523,0.558738362811958,0.795089231314033
"Cpppap",233,0,430,FALSE,1.59129580404949,3.10076118832163,0.427307071917206,0.516357969053868
"Cpppapa",317,0,430,FALSE,2.1153409355158,2.79765931125986,0.601785864591531,0.828044788752326
"Cpppapp",317,0,430,FALSE,2.21513154232507,2.83032170628441,0.521757588618556,0.704755169170882
"Cpppp",178,0,237,FALSE,2.82346897109396,5.01193650662484,0.43623308665608,0.544061204058681
"Cppppa",237,0,390,FALSE,2.84810370980253,5.17120660462127,0.533355579797502,0.731571869188964
"Cppppaa",317,1,390,FALSE,3.17915806108412,3.79863679808467,0.702289190632743,1.18497883283143
"Cppppap",317,0,390,FALSE,2.91014115876912,3.33782900906633,0.612998172845152,0.935676735938614
"Cppppp",237,0,582,FALSE,1.91194266438979,3.46459294563285,0.501246026059294,0.755921522353326
"Cpppppd",329,0,582,FALSE,2.92150117854594,3.71375527678136,0.687692878978043,0.732571737831596
"Cpppppv",329,0,751,FALSE,2.13095470987691,2.69059880335723,0.578546721052086,0.66714069149911
"D",75,0,0,FALSE,4.09757399418919,6.03101705152165,0.205339045048859,0.253144961518414
"Da",114,0,31,FALSE,3.59851117788908,6.59354868886511,0.367597234524583,0.474280036450294
"Daa",161,1,391,FALSE,3.50434734912643,5.20263273524218,0.522952052492073,0.840875363747096
"Daaa",214,1,391,FALSE,4.38234565111419,6.68878619115958,0.735253532365744,1.55870395425732
"Daaaa",276,1,391,FALSE,4.91260408140292,6.47465572871114,0.970284896028034,1.94771908312451
"Daaap",276,1,391,FALSE,5.35238737082387,6.33797578471097,0.876639581580786,1.7068578911682
"Daap",214,1,391,FALSE,4.26412857343936,6.21404709567089,0.680580738185973,1.26071962810001
"Daapa",281,1,391,FALSE,5.60293757773069,6.88516778428613,1.01298832593642,1.99145252092388
"Daapp",281,0,406,FALSE,4.64214807807343,5.83440978484238,0.886567152200895,1.59418434923305
"Dap",161,0,53,FALSE,3.71253067654043,6.02569838060573,0.474010338017157,0.645329986514509
"Dapa",208,1,53,FALSE,4.263461146198,6.16721359920977,0.652819442517235,1.38204088247248
"Dapaa",271,1,124,FALSE,4.49836772021047,5.85335825338135,0.828866376601182,1.67141671059336
"Dapap",271,1,188,FALSE,4.51108537170578,6.12379477684077,0.789764984092822,1.61756984724207
"Dapp",208,0,84,FALSE,2.11696870687606,3.36814779163014,0.433366558156523,0.586675133846489
"Dappa",268,0,84,FALSE,1.72537149322878,2.56494750648959,0.624038654223093,0.922306630421531
"Dappaa",352,0,143,FALSE,2.29986090069269,2.50256937070751,0.975261696170721,0.984430565301979
"Dappap",352,0,84,FALSE,2.45373968780747,2.80709954379616,0.770928918115676,0.774409118857121
"Dappp",268,0,84,FALSE,3.27317329616164,4.68398998118451,0.655527966615325,0.86472763462746
"Dapppa",363,0,206,FALSE,2.24551798351436,2.86958162136355,0.672015959649175,0.672015959649175
"Dapppp",363,0,109,FALSE,1.23896301645701,1.52250184605799,0.535323671501792,0.535323671501792
"Dp",114,0,117,FALSE,3.07096211799709,5.09641864265025,0.311170545913048,0.335113994316554
"Dpa",161,0,344,FALSE,2.33194689358923,3.7014902385614,0.434600411987764,0.443456388289925
"Dpaa",213,0,344,FALSE,2.20584976814121,3.54270815875878,0.58212769747192,0.74435885614834
"Dpaaa",279,0,597,FALSE,2.26733870311735,3.42028308577937,0.70787551944002,0.884909459813789
"Dpaap",279,0,344,FALSE,2.9239112092527,4.4178624549569,0.674996965778021,0.757942616501634
"Dpap",213,0,344,FALSE,2.18814167243236,3.76831246127013,0.577081817329538,0.668909745607435
"Dpapa",280,0,409,FALSE,1.22353447238722,2.60400095284071,0.649999539223697,0.706786220386909
"Dpapp",280,0,652,FALSE,1.68583011523387,2.68131327045942,0.673088296511508,0.797230027261866
