"Cells","CellNames.Cells.","CellTimes.Cells.","CCDefectCount.Cells.","CCDefectCount.Parents.","CCDefectCount.Sisters.","CCDefectCount.Aunts.","PosDefectCount.Cells.","PosDefectCount.Parents.","PosDefectCount.Sisters.","PosDefectCount.Aunts.","AngDefectCount.Cells.","AngDefectCount.Parents.","AngDefectCount.Sisters.","AngDefectCount.Aunts.","cellObservedCounts.Cells.","cellObservedCounts.Parents.","cellObservedCounts.Sisters.","cellObservedCounts.Aunts.","divObservedCounts.Cells.","divObservedCounts.Parents.","divObservedCounts.Sisters.","divObservedCounts.Aunts.","ExpPeak.Cells.","ceh36_peak.Cells.","unc30_peak.Cells.","mls2_peak.Cells.","nob1_peak.Cells.","ceh13_peak.Cells."
"MSaaaaaa",NA,221,0,0,0,0,1,0,0,0,0,0,0,1,4,4,4,4,0,4,4,4,4306,213,1663,691,0,0
"MSaaaaaal","GLRDL",400,0,0,0,0,0,1,0,0,0,0,0,0,NA,4,NA,4,0,0,0,4,4306,213,1663,691,0,0
"MSaaaaaar","GLRDR",400,0,0,0,0,0,1,0,0,0,0,0,0,NA,4,NA,4,0,0,0,4,4306,213,1663,691,0,0
"MSaaaaap",NA,221,0,0,0,0,0,0,1,0,0,0,0,1,4,4,4,4,4,4,0,4,2314,213,0,691,0,0
"MSaaaaapa",NA,271,1,0,0,0,1,0,0,1,0,0,0,0,4,4,4,4,0,4,0,0,4867,213,0,691,0,0
"MSaaaaapaa","I3",346,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4867,213,0,691,0,0
"MSaaaaapap","g1P",346,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4867,213,0,691,0,0
"MSaaaaapp","m4DL",271,0,0,1,0,0,0,1,1,0,0,0,0,4,4,4,4,0,4,0,0,3230,213,0,691,0,0
"MSaaaap",NA,179,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,4,4,4,4,224,213,0,577,0,0
"MSaaaapa",NA,225,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,4,4,224,213,0,577,0,0
"MSaaaapaa","I4",287,0,0,0,0,2,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,224,213,0,577,0,0
"MSaaaapap","m5DL",287,0,0,0,0,1,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,251,213,0,577,0,0
"MSaaaapp",NA,225,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,4,4,224,213,0,577,0,0
"MSaaaappa","death",300,0,0,0,0,1,0,1,0,0,0,0,0,3,4,3,4,0,4,0,4,582,213,0,577,0,0
"MSaaaappp","m7D",300,0,0,0,0,1,0,1,0,0,0,0,0,3,4,3,4,0,4,0,4,224,213,0,577,0,0
"MSaaap",NA,145,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,326,224,0,494,0,0
"MSaaapa",NA,183,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,4,4,326,619,0,621,0,0
"MSaaapaa",NA,223,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,3,4,4,4,2378,1415,0,621,0,0
"MSaaapaaa","m3DL",278,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,0,3,0,4,2781,1415,0,621,0,0
"MSaaapaap","m4L",278,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,0,3,0,4,2478,1415,0,621,0,0
"MSaaapap",NA,223,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,3,4,2273,1050,0,621,0,0
"MSaaapapa","mc3DL",285,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,0,4,0,3,2273,1050,0,621,0,0
"MSaaapapp","m8",285,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,0,4,0,3,2273,1050,0,621,0,0
"MSaaapp",NA,183,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,4,4,4,4,326,1050,0,494,0,0
"MSaaappa","death",259,0,0,0,0,1,0,2,0,0,1,0,0,4,4,4,4,0,4,0,4,555,2185,0,494,18,0
"MSaaappp","vpi3D",259,0,0,0,0,2,0,1,0,0,1,0,0,4,4,4,4,0,4,0,4,326,2361,0,494,145,0
"MSaap",NA,113,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,4,4,4,4,107,0,0,90,0,0
"MSaapa",NA,145,0,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,4,4,4,4,153,948,0,426,0,0
"MSaapaa",NA,179,0,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,4,4,4,4,533,1855,0,426,0,0
"MSaapaaa",NA,221,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,4,4,533,1855,0,426,0,0
"MSaapaaaa","m4VL",282,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,776,1855,0,426,0,0
"MSaapaaap","m5VL",282,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,533,1855,0,426,0,0
"MSaapaap",NA,221,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,4,4,533,1855,0,426,0,0
"MSaapaapa",NA,276,0,0,0,0,0,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,533,1855,0,426,0,0
"MSaapaapaa","g1AL",400,0,0,0,0,0,0,0,2,0,0,0,0,NA,4,NA,4,0,0,0,0,533,1855,0,426,0,0
"MSaapaapap","death",400,0,0,0,0,0,0,0,2,0,0,0,0,NA,4,NA,4,0,0,0,0,533,1855,0,426,0,0
"MSaapaapp","m7VL",276,0,0,0,0,2,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,533,1855,0,426,0,0
"MSaapap",NA,179,0,0,0,0,0,0,0,0,0,1,1,0,4,4,4,4,4,4,4,4,616,1805,0,426,0,0
"MSaapapa",NA,231,1,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,616,1805,0,426,0,0
"MSaapapaa","g2L",351,0,1,0,0,0,0,1,0,0,0,0,0,3,4,3,4,0,4,0,4,616,1805,0,426,0,0
"MSaapapap","death",351,0,1,0,0,1,0,0,0,0,0,0,0,3,4,3,4,0,4,0,4,616,1805,0,426,0,0
"MSaapapp",NA,231,0,0,1,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,616,1805,0,426,0,0
"MSaapappa","m6VL",295,0,0,0,1,1,0,0,0,0,0,0,0,3,4,3,4,0,4,0,4,616,1805,0,426,0,0
"MSaapappp","vpi2DL",295,0,0,0,1,0,0,1,0,0,0,0,0,3,4,3,4,0,4,0,4,904,1805,0,426,0,0
"MSaapp",NA,145,0,0,0,0,0,0,0,0,0,1,1,0,4,4,4,4,4,4,4,4,181,1084,0,441,11,0
"MSaappa",NA,189,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,730,2197,0,441,11,0
"MSaappaa","vpi2V",276,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,730,2197,0,441,11,0
"MSaappap","vpi3V",276,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,730,2197,0,441,11,0
"MSaappp",NA,189,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,583,2223,0,441,11,60
"MSaapppa",NA,266,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,4,583,2223,0,441,43,60
"MSaapppaa","mu_bod",351,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,4,0,0,1123,2223,0,441,43,60
"MSaapppap","mu_bod",351,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,4,0,0,583,2223,0,441,43,60
"MSaapppp",NA,266,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,4,4,583,2223,0,441,11,60
"MSaappppa","mu_bod",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,4,583,2223,0,441,11,60
"MSaappppp","mu_bod",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,4,583,2223,0,441,11,60
"MSap",NA,85,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,100,0,0,0,0,0
"MSapa",NA,116,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,100,0,0,0,0,0
"MSapaa",NA,149,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,181,0,0,29,0,0
"MSapaaa",NA,189,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,1,4,4,3,181,0,0,29,0,0
"MSapaaaa",NA,239,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,0,1,0,4,270,0,5226,29,0,0
"MSapaaaad","GLRL",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,270,0,5226,29,0,0
"MSapaaaav","GLRVL",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,270,0,5226,29,0,0
"MSapaaap","mu_bod",239,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,0,1,0,4,181,0,4680,29,0,0
"MSapaap",NA,189,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,4,4,1,3,181,0,0,29,0,0
"MSapaapa","death",261,0,0,0,0,0,0,1,0,0,1,0,0,4,4,4,4,0,4,0,1,1448,0,0,29,0,0
"MSapaapp","M",261,0,0,0,0,1,0,0,0,0,1,0,0,4,4,4,4,0,4,0,1,742,0,0,29,0,0
"MSapap",NA,149,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,4,4,4,233,0,0,11,0,0
"MSapapa",NA,189,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,4,4,413,0,0,11,0,0
"MSapapaa",NA,239,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,542,0,0,11,0,0
"MSapapaaa","ccAL",400,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,542,0,0,11,0,0
"MSapapaap","ccPL",400,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,542,0,0,11,0,0
"MSapapap","mu_bod",239,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,1202,0,0,11,0,0
"MSapapp",NA,189,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,4,4,233,0,0,11,0,0
"MSapappa","mu_bod",249,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,233,0,0,11,0,0
"MSapappp","mu_bod",249,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,836,0,0,11,0,0
"MSapp",NA,116,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,100,0,0,0,0,0
"MSappa",NA,150,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,4,4,188,0,0,25,0,0
"MSappaa",NA,196,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,276,0,0,31,0,0
"MSappaaa","hmc",263,0,0,0,0,0,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,276,0,0,31,0,0
"MSappaap","Z4",263,0,0,0,0,2,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,577,0,0,31,0,0
"MSappap",NA,196,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,417,0,0,25,0,0
"MSappapa","death",273,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,751,0,225,25,0,0
"MSappapp","mu_bod",273,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,417,0,0,30,0,0
"MSappp",NA,150,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,4,4,4,4,112,0,0,30,0,0
"MSapppa",NA,200,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,4,4,123,0,0,30,0,0
"MSapppaa","mu_bod",260,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,764,0,0,30,0,0
"MSapppap","mu_bod",260,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,222,0,0,57,0,146
"MSapppp",NA,200,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,4,4,169,0,0,30,0,0
"MSappppa","mu_bod",265,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,169,0,0,30,0,0
"MSappppp","mu_bod",265,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,169,0,0,30,0,0
"MSp",NA,62,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,3,44,0,0,0,0,0
"MSpa",NA,85,0,0,0,0,0,0,0,0,1,0,3,0,4,4,4,4,3,4,4,4,44,0,0,0,0,0
"MSpaa",NA,113,0,0,0,0,0,0,0,0,0,1,0,3,4,4,4,4,4,3,4,4,206,29,0,0,0,0
"MSpaaa",NA,146,0,0,0,0,0,0,0,0,1,0,1,0,4,4,4,4,4,4,4,4,206,173,0,0,0,0
"MSpaaaa",NA,180,0,0,0,0,0,0,0,0,0,1,0,1,4,4,4,4,1,4,4,4,264,173,0,0,0,0
"MSpaaaaa",NA,222,0,0,0,0,1,0,0,0,0,0,1,0,4,4,4,4,4,1,4,4,264,173,0,0,0,0
"MSpaaaaaa","M4",320,0,0,0,0,2,1,1,0,0,0,0,1,3,4,3,4,0,4,0,4,460,173,0,0,0,0
"MSpaaaaap","death",320,0,0,0,0,1,1,2,0,0,0,0,1,3,4,3,4,0,4,0,4,466,173,0,0,0,0
"MSpaaaap",NA,222,0,0,0,0,0,0,1,0,1,0,0,0,4,4,4,4,4,1,4,4,264,173,0,0,0,0
"MSpaaaapa","m3DR",278,0,0,0,0,1,0,0,1,0,1,0,0,4,4,4,4,0,4,0,4,508,197,0,0,0,0
"MSpaaaapp","m4DR",278,0,0,0,0,0,0,1,1,0,1,0,0,4,4,4,4,0,4,0,4,841,173,0,0,0,0
"MSpaaap",NA,180,0,0,0,0,0,0,0,0,0,1,0,1,4,4,4,4,4,4,1,4,206,173,0,0,0,0
"MSpaaapa",NA,225,0,0,0,0,1,0,0,0,0,0,1,0,4,4,4,4,4,4,4,1,206,173,0,0,0,0
"MSpaaapaa","I6",311,0,0,0,0,1,1,2,0,0,0,0,1,3,4,3,4,0,4,0,4,217,173,0,0,0,0
"MSpaaapap","M5",311,0,0,0,0,2,1,1,0,0,0,0,1,3,4,3,4,0,4,0,4,309,173,0,0,0,0
"MSpaaapp",NA,225,0,0,0,0,0,0,1,0,1,0,0,0,4,4,4,4,4,4,4,1,206,173,0,0,0,0
"MSpaaappa","m5DR",281,0,0,0,0,0,0,1,1,0,1,0,0,4,4,4,4,0,4,0,4,217,173,0,0,0,0
"MSpaaappp","m6D",281,0,0,0,0,1,0,0,1,0,1,0,0,4,4,4,4,0,4,0,4,206,173,0,0,0,0
"MSpaap",NA,146,0,0,0,0,0,0,0,0,1,0,1,0,4,4,4,4,4,4,4,4,219,151,0,0,0,0
"MSpaapa",NA,187,0,0,0,0,0,0,0,0,1,1,0,1,4,4,4,4,4,4,0,4,219,587,0,0,0,0
"MSpaapaa",NA,231,0,0,0,0,0,0,0,0,0,1,2,0,4,4,4,4,4,4,4,0,3785,915,0,0,0,9
"MSpaapaaa","M1",319,0,0,0,0,1,0,1,0,0,0,0,2,3,4,3,4,0,4,0,4,4892,915,0,33,0,9
"MSpaapaap","death",319,0,0,0,0,1,0,1,0,0,0,0,2,3,4,3,4,0,4,0,4,4667,915,0,0,0,9
"MSpaapap",NA,231,0,0,0,0,0,0,0,0,2,1,0,0,4,4,4,4,4,4,4,0,3843,1121,0,0,0,0
"MSpaapapa","mc3DR",291,0,0,0,0,0,0,1,0,0,2,0,0,3,4,3,4,0,4,0,4,3843,1121,0,0,0,0
"MSpaapapp","vpi1",291,0,0,0,0,1,0,0,0,0,2,0,0,3,4,3,4,0,4,0,4,4691,1121,6,0,0,0
"MSpaapp","death",187,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,4,0,4,4,4,574,152,11,0,0,4
"MSpap",NA,113,0,0,0,0,0,0,0,0,0,1,0,3,4,4,4,4,4,3,4,4,445,0,0,0,0,0
"MSpapa",NA,146,0,0,0,0,0,0,0,0,3,0,1,0,4,4,4,4,4,4,4,4,445,669,0,0,0,0
"MSpapaa",NA,180,0,0,0,0,0,0,0,0,1,3,0,1,4,4,4,4,4,4,4,4,522,1328,0,0,0,0
"MSpapaaa",NA,222,0,0,0,0,0,0,0,0,0,1,1,0,4,4,4,4,4,4,2,4,522,1328,0,0,17,0
"MSpapaaaa","m4VR",283,0,0,0,0,0,0,1,0,0,0,0,1,4,4,4,4,0,4,0,2,522,1328,0,0,17,0
"MSpapaaap","m5VR",283,0,0,0,0,1,0,0,0,0,0,0,1,4,4,4,4,0,4,0,2,591,1328,0,0,17,0
"MSpapaap",NA,222,0,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,2,4,4,4,522,1328,0,0,0,0
"MSpapaapa",NA,277,0,0,0,0,0,0,1,0,0,1,0,0,4,4,4,4,0,2,0,4,522,1328,0,0,0,0
"MSpapaapaa","g1AR",400,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,522,1328,0,0,0,0
"MSpapaapap","death",400,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,522,1328,0,0,0,0
"MSpapaapp","m7VR",277,0,0,0,0,1,0,0,0,0,1,0,0,4,4,4,4,0,2,0,4,522,1328,0,0,0,0
"MSpapap",NA,180,0,0,0,0,0,0,0,0,0,3,1,1,4,4,4,4,4,4,4,4,568,1245,0,0,0,0
"MSpapapa",NA,231,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,568,1245,0,0,0,0
"MSpapapaa","g2R",343,0,0,0,0,1,0,0,0,0,0,0,0,2,4,2,4,0,4,0,4,572,1245,0,0,0,0
"MSpapapap","death",343,0,0,0,0,0,0,1,0,0,0,0,0,2,4,2,4,0,4,0,4,1291,1245,0,0,0,0
"MSpapapp",NA,231,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,568,1245,0,0,43,0
"MSpapappa","m6VR",295,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,568,1245,70,0,43,0
"MSpapappp","vpi2DR",295,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,568,1245,0,0,43,0
"MSpapp",NA,146,0,0,0,0,0,0,0,0,1,0,3,0,4,4,4,4,4,4,4,4,445,990,0,0,0,0
"MSpappa",NA,189,0,0,0,0,0,0,0,0,0,1,1,3,4,4,4,4,4,4,4,4,653,990,0,0,0,0
"MSpappaa","mu_bod",279,0,0,0,0,1,0,0,0,0,0,0,1,4,4,4,4,0,4,0,4,847,990,216,0,0,0
"MSpappap","mu_bod",279,0,0,0,0,0,0,1,0,0,0,0,1,4,4,4,4,0,4,0,4,653,990,0,0,0,0
"MSpappp",NA,189,0,0,0,0,0,0,0,0,1,1,0,3,4,4,4,4,4,4,4,4,503,1289,0,0,0,87
"MSpapppa",NA,263,1,0,0,0,0,0,0,0,2,1,0,0,4,4,4,4,4,4,0,4,503,1289,0,0,0,87
"MSpapppaa","mu_bod",348,0,1,0,0,0,0,0,0,0,2,0,0,3,4,3,4,0,4,0,0,832,1289,0,0,0,87
"MSpapppap","mu_bod",348,0,1,0,0,0,0,0,0,0,2,0,0,3,4,3,4,0,4,0,0,503,1289,0,0,0,87
"MSpapppp",NA,263,0,0,1,0,0,0,0,0,0,1,2,0,4,4,4,4,0,4,4,4,718,1289,0,0,0,87
"MSpappppa","mu_bod",400,0,0,0,1,0,0,0,0,0,0,0,2,NA,4,NA,4,0,0,0,4,718,1289,0,0,0,87
"MSpappppp","mu_bod",400,0,0,0,1,0,0,0,0,0,0,0,2,NA,4,NA,4,0,0,0,4,987,1289,0,0,0,87
"MSpp",NA,85,0,0,0,0,0,0,0,0,3,0,1,0,4,4,4,4,4,4,3,4,141,0,0,0,0,0
"MSppa",NA,116,0,0,0,0,0,0,0,0,1,3,2,1,4,4,4,4,4,4,4,3,418,0,0,0,0,0
"MSppaa",NA,150,0,0,0,0,0,0,0,0,1,1,3,2,4,4,4,4,4,4,4,4,418,0,0,0,0,0
"MSppaaa",NA,190,0,0,0,0,0,0,0,0,2,1,2,3,4,4,4,4,4,4,4,4,418,0,0,0,0,0
"MSppaaaa",NA,238,0,0,0,0,0,0,1,0,0,2,0,2,4,4,4,4,0,4,0,4,418,0,4050,0,0,0
"MSppaaaad","GLRR",400,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,418,0,4050,0,0,0
"MSppaaaav","GLRVR",400,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,418,0,4050,0,0,0
"MSppaaap","mu_bod",238,0,0,0,0,1,0,0,0,0,2,0,2,4,4,4,4,0,4,0,4,418,0,3357,0,0,0
"MSppaap",NA,190,0,0,0,0,0,0,0,0,2,1,2,3,4,4,4,4,4,4,4,4,418,0,0,0,0,0
"MSppaapa","death",263,0,0,0,0,0,0,1,0,0,2,0,2,4,4,4,4,0,4,0,4,1142,0,0,0,0,0
"MSppaapp","mu_int_R",263,0,0,0,0,1,0,0,0,0,2,0,2,4,4,4,4,0,4,0,4,815,0,0,0,0,0
"MSppap",NA,150,0,0,0,0,0,0,0,0,3,1,1,2,4,4,4,4,4,4,4,4,418,0,0,0,0,0
"MSppapa",NA,189,0,0,0,0,0,0,0,0,0,3,1,1,4,4,4,4,4,4,4,4,418,0,0,0,0,0
"MSppapaa",NA,238,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,0,4,0,4,472,0,0,0,0,0
"MSppapaaa","ccAR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,472,0,0,0,0,0
"MSppapaap","ccPR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,472,0,0,0,0,0
"MSppapap","mu_bod",238,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,0,4,0,4,418,0,0,0,0,0
"MSppapp",NA,189,0,0,0,0,0,0,0,0,1,3,0,1,4,4,4,4,4,4,4,4,418,0,0,0,0,0
"MSppappa","mu_bod",248,0,0,0,0,1,0,1,0,0,1,0,0,4,4,4,4,0,4,0,4,418,0,0,0,63,0
"MSppappp","mu_bod",248,0,0,0,0,1,0,1,0,0,1,0,0,4,4,4,4,0,4,0,4,418,0,0,0,0,0
"MSppp",NA,116,0,0,0,0,0,0,0,0,2,3,1,1,4,4,4,4,4,4,4,3,408,0,0,0,0,0
"MSpppa",NA,150,0,0,0,0,0,0,0,0,1,2,0,1,4,4,4,4,4,4,4,4,408,0,0,0,0,0
"MSpppaa",NA,194,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,4,4,408,0,0,0,0,0
"MSpppaaa","death",261,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,766,0,0,0,0,0
"MSpppaap","Z1",261,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,694,0,0,0,0,0
"MSpppap",NA,194,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,4,4,493,0,0,0,0,0
"MSpppapa","death",268,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,1281,0,0,0,0,0
"MSpppapp","mu_bod",268,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,590,0,41,0,0,0
"MSpppp",NA,150,0,0,0,0,0,0,0,0,0,2,1,1,4,4,4,4,4,4,4,4,408,0,0,0,0,0
"MSppppa",NA,200,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,408,0,0,0,0,0
"MSppppaa","mu_bod",261,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,441,0,0,0,0,0
"MSppppap","mu_bod",261,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,408,0,0,0,0,0
"MSppppp",NA,200,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,408,0,0,0,0,0
"MSpppppa","mu_bod",266,0,0,0,0,2,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,408,0,0,0,0,0
"MSpppppp","mu_bod",266,0,0,0,0,1,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,408,0,0,0,0,0
"P0",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0
"P1",NA,3,0,0,0,NA,0,0,0,NA,0,0,1,NA,1,0,1,NA,4,0,4,NA,0,0,0,0,0,0
"P2",NA,23,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,1,4,4,4,4,0,0,0,0,0,0
"P3",NA,49,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,4,4,4,4,0,0,0,0,0,0
"P4",NA,75,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,1,4,4,4,74,0,0,0,0,0
"Z2","Z2",142,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,1,0,4,401,0,0,0,0,0
"Z3","Z3",142,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,1,0,4,396,0,0,0,0,0
"ABplaappppa",NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,196,0,0,8,0,0
"ABplaappppp",NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,196,0,0,8,0,0
"MSpppappa",NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,590,0,41,0,0,0
"MSpppappp",NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,590,0,41,0,0,0
"P",NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0
